timestamp,fuel_level_l,fuel_consumption_lph,inflow_l,estimated_days_remaining,reorder_threshold_l,resupply_status
2024-01-15 19:00:00,99633.3,388.21,0.0,10.7,30000,NORMAL
2024-01-15 20:00:00,99613.2,483.23,0.0,8.6,30000,NORMAL
2024-01-15 21:00:00,99590.6,541.39,0.0,7.7,30000,NORMAL
2024-01-15 22:00:00,99572.4,437.55,0.0,9.5,30000,NORMAL
2024-01-15 23:00:00,99556.1,392.09,0.0,10.6,30000,NORMAL
2024-01-16 00:00:00,99535.7,489.26,0.0,8.5,30000,NORMAL
2024-01-16 01:00:00,99519.7,382.72,0.0,10.8,30000,NORMAL
2024-01-16 02:00:00,99498.5,509.52,0.0,8.1,30000,NORMAL
2024-01-16 03:00:00,99475.6,549.53,0.0,7.5,30000,NORMAL
2024-01-16 04:00:00,99457.9,424.99,0.0,9.8,30000,NORMAL
2024-01-16 05:00:00,99435.7,532.9,0.0,7.8,30000,NORMAL
2024-01-16 06:00:00,99415.6,481.56,0.0,8.6,30000,NORMAL
2024-01-16 07:00:00,99394.0,519.3,0.0,8.0,30000,NORMAL
2024-01-16 08:00:00,99376.6,417.51,0.0,9.9,30000,NORMAL
2024-01-16 09:00:00,99356.5,481.17,0.0,8.6,30000,NORMAL
2024-01-16 10:00:00,99337.3,462.11,0.0,9.0,30000,NORMAL
2024-01-16 11:00:00,99320.2,410.72,0.0,10.1,30000,NORMAL
2024-01-16 12:00:00,99302.1,432.4,0.0,9.6,30000,NORMAL
2024-01-16 13:00:00,99282.2,478.81,0.0,8.6,30000,NORMAL
2024-01-16 14:00:00,99265.8,393.75,0.0,10.5,30000,NORMAL
2024-01-16 15:00:00,99249.5,389.93,0.0,10.6,30000,NORMAL
2024-01-16 16:00:00,99233.5,386.15,0.0,10.7,30000,NORMAL
2024-01-16 17:00:00,99216.3,411.22,0.0,10.1,30000,NORMAL
2024-01-16 18:00:00,99197.0,464.31,0.0,8.9,30000,NORMAL
2024-01-16 19:00:00,99179.3,424.67,0.0,9.7,30000,NORMAL
2024-01-16 20:00:00,99157.9,513.88,0.0,8.0,30000,NORMAL
2024-01-16 21:00:00,99142.1,377.8,0.0,10.9,30000,NORMAL
2024-01-16 22:00:00,99122.3,475.66,0.0,8.7,30000,NORMAL
2024-01-16 23:00:00,99104.3,431.65,0.0,9.6,30000,NORMAL
2024-01-17 00:00:00,99085.8,444.76,0.0,9.3,30000,NORMAL
2024-01-17 01:00:00,99065.6,484.22,0.0,8.5,30000,NORMAL
2024-01-17 02:00:00,99052.4,318.28,0.0,13.0,30000,NORMAL
2024-01-17 03:00:00,99038.1,343.11,0.0,12.0,30000,NORMAL
2024-01-17 04:00:00,99019.4,446.87,0.0,9.2,30000,NORMAL
2024-01-17 05:00:00,99001.1,438.88,0.0,9.4,30000,NORMAL
2024-01-17 06:00:00,98985.4,378.59,0.0,10.9,30000,NORMAL
2024-01-17 07:00:00,98962.4,550.26,0.0,7.5,30000,NORMAL
2024-01-17 08:00:00,98946.1,392.07,0.0,10.5,30000,NORMAL
2024-01-17 09:00:00,98928.5,423.39,0.0,9.7,30000,NORMAL
2024-01-17 10:00:00,98907.3,507.5,0.0,8.1,30000,NORMAL
2024-01-17 11:00:00,98890.0,416.25,0.0,9.9,30000,NORMAL
2024-01-17 12:00:00,98873.0,406.61,0.0,10.1,30000,NORMAL
2024-01-17 13:00:00,98853.5,469.45,0.0,8.8,30000,NORMAL
2024-01-17 14:00:00,98836.3,412.84,0.0,10.0,30000,NORMAL
2024-01-17 15:00:00,98816.7,469.74,0.0,8.8,30000,NORMAL
2024-01-17 16:00:00,98796.9,475.65,0.0,8.7,30000,NORMAL
2024-01-17 17:00:00,98777.3,468.96,0.0,8.8,30000,NORMAL
2024-01-17 18:00:00,98756.1,508.95,0.0,8.1,30000,NORMAL
2024-01-17 19:00:00,98738.2,430.71,0.0,9.6,30000,NORMAL
2024-01-17 20:00:00,98720.5,424.8,0.0,9.7,30000,NORMAL
2024-01-17 21:00:00,98701.9,445.72,0.0,9.2,30000,NORMAL
2024-01-17 22:00:00,98689.1,308.51,0.0,13.3,30000,NORMAL
2024-01-17 23:00:00,98669.9,460.68,0.0,8.9,30000,NORMAL
2024-01-18 00:00:00,98651.8,433.52,0.0,9.5,30000,NORMAL
2024-01-18 01:00:00,98632.3,469.12,0.0,8.8,30000,NORMAL
2024-01-18 02:00:00,98615.4,405.18,0.0,10.1,30000,NORMAL
2024-01-18 03:00:00,98593.8,517.26,0.0,7.9,30000,NORMAL
2024-01-18 04:00:00,98575.5,439.61,0.0,9.3,30000,NORMAL
2024-01-18 05:00:00,98555.0,491.78,0.0,8.4,30000,NORMAL
2024-01-18 06:00:00,98537.3,424.63,0.0,9.7,30000,NORMAL
2024-01-18 07:00:00,98517.6,473.33,0.0,8.7,30000,NORMAL
2024-01-18 08:00:00,98502.1,372.24,0.0,11.0,30000,NORMAL
2024-01-18 09:00:00,98487.9,340.17,0.0,12.1,30000,NORMAL
2024-01-18 10:00:00,98469.6,439.65,0.0,9.3,30000,NORMAL
2024-01-18 11:00:00,98450.9,448.99,0.0,9.1,30000,NORMAL
2024-01-18 12:00:00,98432.3,445.19,0.0,9.2,30000,NORMAL
2024-01-18 13:00:00,98414.2,435.54,0.0,9.4,30000,NORMAL
2024-01-18 14:00:00,98396.3,429.92,0.0,9.5,30000,NORMAL
2024-01-18 15:00:00,98376.1,483.77,0.0,8.5,30000,NORMAL
2024-01-18 16:00:00,98353.7,539.19,0.0,7.6,30000,NORMAL
2024-01-18 17:00:00,98329.5,579.37,0.0,7.1,30000,NORMAL
2024-01-18 18:00:00,98308.5,504.72,0.0,8.1,30000,NORMAL
2024-01-18 19:00:00,98294.5,335.62,0.0,12.2,30000,NORMAL
2024-01-18 20:00:00,98273.6,502.54,0.0,8.1,30000,NORMAL
2024-01-18 21:00:00,98252.7,501.91,0.0,8.2,30000,NORMAL
2024-01-18 22:00:00,98234.1,444.96,0.0,9.2,30000,NORMAL
2024-01-18 23:00:00,98213.4,496.36,0.0,8.2,30000,NORMAL
2024-01-19 00:00:00,98193.9,468.01,0.0,8.7,30000,NORMAL
2024-01-19 01:00:00,98175.2,449.26,0.0,9.1,30000,NORMAL
2024-01-19 02:00:00,98155.9,462.66,0.0,8.8,30000,NORMAL
2024-01-19 03:00:00,98138.3,422.3,0.0,9.7,30000,NORMAL
2024-01-19 04:00:00,98123.4,358.01,0.0,11.4,30000,NORMAL
2024-01-19 05:00:00,98108.6,356.13,0.0,11.5,30000,NORMAL
2024-01-19 06:00:00,98087.9,495.85,0.0,8.2,30000,NORMAL
2024-01-19 07:00:00,98071.3,398.71,0.0,10.2,30000,NORMAL
2024-01-19 08:00:00,98055.7,373.52,0.0,10.9,30000,NORMAL
2024-01-19 09:00:00,98040.2,372.51,0.0,11.0,30000,NORMAL
2024-01-19 10:00:00,98022.5,426.2,0.0,9.6,30000,NORMAL
2024-01-19 11:00:00,98000.6,525.79,0.0,7.8,30000,NORMAL
2024-01-19 12:00:00,97982.1,442.74,0.0,9.2,30000,NORMAL
2024-01-19 13:00:00,97966.3,378.44,0.0,10.8,30000,NORMAL
2024-01-19 14:00:00,97944.5,524.09,0.0,7.8,30000,NORMAL
2024-01-19 15:00:00,97925.1,466.33,0.0,8.7,30000,NORMAL
2024-01-19 16:00:00,97907.0,432.67,0.0,9.4,30000,NORMAL
2024-01-19 17:00:00,97887.3,474.27,0.0,8.6,30000,NORMAL
2024-01-19 18:00:00,97868.5,450.58,0.0,9.1,30000,NORMAL
2024-01-19 19:00:00,97851.3,414.13,0.0,9.8,30000,NORMAL
2024-01-19 20:00:00,97833.6,422.66,0.0,9.6,30000,NORMAL
2024-01-19 21:00:00,97817.5,388.16,0.0,10.5,30000,NORMAL
2024-01-19 22:00:00,97799.7,426.51,0.0,9.6,30000,NORMAL
2024-01-19 23:00:00,97779.0,496.52,0.0,8.2,30000,NORMAL
2024-01-20 00:00:00,97758.4,495.15,0.0,8.2,30000,NORMAL
2024-01-20 01:00:00,97740.0,441.2,0.0,9.2,30000,NORMAL
2024-01-20 02:00:00,97721.6,441.75,0.0,9.2,30000,NORMAL
2024-01-20 03:00:00,97705.0,398.33,0.0,10.2,30000,NORMAL
2024-01-20 04:00:00,97685.4,469.8,0.0,8.7,30000,NORMAL
2024-01-20 05:00:00,97669.5,380.84,0.0,10.7,30000,NORMAL
2024-01-20 06:00:00,97649.1,491.59,0.0,8.3,30000,NORMAL
2024-01-20 07:00:00,97629.4,470.93,0.0,8.6,30000,NORMAL
2024-01-20 08:00:00,97611.2,436.74,0.0,9.3,30000,NORMAL
2024-01-20 09:00:00,97591.6,471.77,0.0,8.6,30000,NORMAL
2024-01-20 10:00:00,97573.5,432.94,0.0,9.4,30000,NORMAL
2024-01-20 11:00:00,97554.4,459.43,0.0,8.8,30000,NORMAL
2024-01-20 12:00:00,97535.2,460.74,0.0,8.8,30000,NORMAL
2024-01-20 13:00:00,97514.0,508.33,0.0,8.0,30000,NORMAL
2024-01-20 14:00:00,97494.3,474.47,0.0,8.6,30000,NORMAL
2024-01-20 15:00:00,97473.3,502.43,0.0,8.1,30000,NORMAL
2024-01-20 16:00:00,97453.8,469.66,0.0,8.6,30000,NORMAL
2024-01-20 17:00:00,97435.1,447.13,0.0,9.1,30000,NORMAL
2024-01-20 18:00:00,97415.3,475.74,0.0,8.5,30000,NORMAL
2024-01-20 19:00:00,97395.8,467.25,0.0,8.7,30000,NORMAL
2024-01-20 20:00:00,97377.8,431.94,0.0,9.4,30000,NORMAL
2024-01-20 21:00:00,97362.0,379.62,0.0,10.7,30000,NORMAL
2024-01-20 22:00:00,97344.4,423.89,0.0,9.6,30000,NORMAL
2024-01-20 23:00:00,97326.7,423.52,0.0,9.6,30000,NORMAL
2024-01-21 00:00:00,97306.8,477.76,0.0,8.5,30000,NORMAL
2024-01-21 01:00:00,97288.2,446.75,0.0,9.1,30000,NORMAL
2024-01-21 02:00:00,97271.1,409.37,0.0,9.9,30000,NORMAL
2024-01-21 03:00:00,97252.7,441.77,0.0,9.2,30000,NORMAL
2024-01-21 04:00:00,97234.6,433.97,0.0,9.3,30000,NORMAL
2024-01-21 05:00:00,97217.8,404.06,0.0,10.0,30000,NORMAL
2024-01-21 06:00:00,97196.0,523.36,0.0,7.7,30000,NORMAL
2024-01-21 07:00:00,97177.6,440.69,0.0,9.2,30000,NORMAL
2024-01-21 08:00:00,97160.5,410.41,0.0,9.9,30000,NORMAL
2024-01-21 09:00:00,97145.3,366.89,0.0,11.0,30000,NORMAL
2024-01-21 10:00:00,97126.3,454.37,0.0,8.9,30000,NORMAL
2024-01-21 11:00:00,97106.5,475.91,0.0,8.5,30000,NORMAL
2024-01-21 12:00:00,97089.1,417.42,0.0,9.7,30000,NORMAL
2024-01-21 13:00:00,97070.1,457.01,0.0,8.9,30000,NORMAL
2024-01-21 14:00:00,97053.6,395.43,0.0,10.2,30000,NORMAL
2024-01-21 15:00:00,97035.3,438.53,0.0,9.2,30000,NORMAL
2024-01-21 16:00:00,97014.3,504.23,0.0,8.0,30000,NORMAL
2024-01-21 17:00:00,96996.0,438.33,0.0,9.2,30000,NORMAL
2024-01-21 18:00:00,96978.6,417.79,0.0,9.7,30000,NORMAL
2024-01-21 19:00:00,96957.1,517.11,0.0,7.8,30000,NORMAL
2024-01-21 20:00:00,96937.9,459.89,0.0,8.8,30000,NORMAL
2024-01-21 21:00:00,96920.2,424.84,0.0,9.5,30000,NORMAL
2024-01-21 22:00:00,96903.3,406.72,0.0,9.9,30000,NORMAL
2024-01-21 23:00:00,96886.9,392.56,0.0,10.3,30000,NORMAL
2024-01-22 00:00:00,96867.3,471.34,0.0,8.6,30000,NORMAL
2024-01-22 01:00:00,96846.9,488.35,0.0,8.3,30000,NORMAL
2024-01-22 02:00:00,96828.2,450.01,0.0,9.0,30000,NORMAL
2024-01-22 03:00:00,96809.8,440.08,0.0,9.2,30000,NORMAL
2024-01-22 04:00:00,96789.9,479.41,0.0,8.4,30000,NORMAL
2024-01-22 05:00:00,96774.1,379.1,0.0,10.6,30000,NORMAL
2024-01-22 06:00:00,96755.2,453.79,0.0,8.9,30000,NORMAL
2024-01-22 07:00:00,96736.4,450.86,0.0,8.9,30000,NORMAL
2024-01-22 08:00:00,96716.8,470.73,0.0,8.6,30000,NORMAL
2024-01-22 09:00:00,96697.0,473.95,0.0,8.5,30000,NORMAL
2024-01-22 10:00:00,96679.1,429.6,0.0,9.4,30000,NORMAL
2024-01-22 11:00:00,96656.5,542.72,0.0,7.4,30000,NORMAL
2024-01-22 12:00:00,96640.0,395.77,0.0,10.2,30000,NORMAL
2024-01-22 13:00:00,96622.2,426.17,0.0,9.4,30000,NORMAL
2024-01-22 14:00:00,96601.7,492.9,0.0,8.2,30000,NORMAL
2024-01-22 15:00:00,96584.3,418.25,0.0,9.6,30000,NORMAL
2024-01-22 16:00:00,96565.3,455.57,0.0,8.8,30000,NORMAL
2024-01-22 17:00:00,96547.7,423.38,0.0,9.5,30000,NORMAL
2024-01-22 18:00:00,96529.7,430.44,0.0,9.3,30000,NORMAL
2024-01-22 19:00:00,96513.7,385.28,0.0,10.4,30000,NORMAL
2024-01-22 20:00:00,96493.3,488.04,0.0,8.2,30000,NORMAL
2024-01-22 21:00:00,96473.0,489.15,0.0,8.2,30000,NORMAL
2024-01-22 22:00:00,96452.6,488.98,0.0,8.2,30000,NORMAL
2024-01-22 23:00:00,96434.7,428.54,0.0,9.4,30000,NORMAL
2024-01-23 00:00:00,96415.3,466.61,0.0,8.6,30000,NORMAL
2024-01-23 01:00:00,96392.4,549.76,0.0,7.3,30000,NORMAL
2024-01-23 02:00:00,96373.0,464.51,0.0,8.6,30000,NORMAL
2024-01-23 03:00:00,96356.7,392.19,0.0,10.2,30000,NORMAL
2024-01-23 04:00:00,96339.7,407.3,0.0,9.9,30000,NORMAL
2024-01-23 05:00:00,96322.8,404.94,0.0,9.9,30000,NORMAL
2024-01-23 06:00:00,96301.3,516.04,0.0,7.8,30000,NORMAL
2024-01-23 07:00:00,96281.8,469.72,0.0,8.5,30000,NORMAL
2024-01-23 08:00:00,96266.3,371.3,0.0,10.8,30000,NORMAL
2024-01-23 09:00:00,96244.8,515.15,0.0,7.8,30000,NORMAL
2024-01-23 10:00:00,96224.9,478.33,0.0,8.4,30000,NORMAL
2024-01-23 11:00:00,96205.8,458.72,0.0,8.7,30000,NORMAL
2024-01-23 12:00:00,96183.9,525.86,0.0,7.6,30000,NORMAL
2024-01-23 13:00:00,96165.6,438.55,0.0,9.1,30000,NORMAL
2024-01-23 14:00:00,96144.0,518.1,0.0,7.7,30000,NORMAL
2024-01-23 15:00:00,96129.9,339.52,0.0,11.8,30000,NORMAL
2024-01-23 16:00:00,96112.6,413.35,0.0,9.7,30000,NORMAL
2024-01-23 17:00:00,96092.2,489.59,0.0,8.2,30000,NORMAL
2024-01-23 18:00:00,96070.0,533.91,0.0,7.5,30000,NORMAL
2024-01-23 19:00:00,96053.8,389.11,0.0,10.3,30000,NORMAL
2024-01-23 20:00:00,96035.9,429.1,0.0,9.3,30000,NORMAL
2024-01-23 21:00:00,96016.8,458.31,0.0,8.7,30000,NORMAL
2024-01-23 22:00:00,96000.0,403.03,0.0,9.9,30000,NORMAL
2024-01-23 23:00:00,95981.8,436.84,0.0,9.2,30000,NORMAL
2024-01-24 00:00:00,95959.8,529.12,0.0,7.6,30000,NORMAL
2024-01-24 01:00:00,95943.2,398.43,0.0,10.0,30000,NORMAL
2024-01-24 02:00:00,95924.9,437.98,0.0,9.1,30000,NORMAL
2024-01-24 03:00:00,95905.6,463.65,0.0,8.6,30000,NORMAL
2024-01-24 04:00:00,95885.9,473.27,0.0,8.4,30000,NORMAL
2024-01-24 05:00:00,95868.9,406.76,0.0,9.8,30000,NORMAL
2024-01-24 06:00:00,95850.6,441.09,0.0,9.1,30000,NORMAL
2024-01-24 07:00:00,95832.4,435.51,0.0,9.2,30000,NORMAL
2024-01-24 08:00:00,95813.0,465.18,0.0,8.6,30000,NORMAL
2024-01-24 09:00:00,95796.7,391.19,0.0,10.2,30000,NORMAL
2024-01-24 10:00:00,95775.3,513.57,0.0,7.8,30000,NORMAL
2024-01-24 11:00:00,95756.0,462.9,0.0,8.6,30000,NORMAL
2024-01-24 12:00:00,95735.1,503.36,0.0,7.9,30000,NORMAL
2024-01-24 13:00:00,95717.5,421.44,0.0,9.5,30000,NORMAL
2024-01-24 14:00:00,95701.3,388.99,0.0,10.3,30000,NORMAL
2024-01-24 15:00:00,95684.5,402.27,0.0,9.9,30000,NORMAL
2024-01-24 16:00:00,95664.3,485.03,0.0,8.2,30000,NORMAL
2024-01-24 17:00:00,95646.5,427.96,0.0,9.3,30000,NORMAL
2024-01-24 18:00:00,95631.1,369.01,0.0,10.8,30000,NORMAL
2024-01-24 19:00:00,95612.0,459.02,0.0,8.7,30000,NORMAL
2024-01-24 20:00:00,95593.9,433.96,0.0,9.2,30000,NORMAL
2024-01-24 21:00:00,95575.8,435.23,0.0,9.1,30000,NORMAL
2024-01-24 22:00:00,95560.6,364.49,0.0,10.9,30000,NORMAL
2024-01-24 23:00:00,95545.0,374.55,0.0,10.6,30000,NORMAL
2024-01-25 00:00:00,95527.4,422.6,0.0,9.4,30000,NORMAL
2024-01-25 01:00:00,95510.6,403.62,0.0,9.9,30000,NORMAL
2024-01-25 02:00:00,95493.0,421.53,0.0,9.4,30000,NORMAL
2024-01-25 03:00:00,95472.5,491.63,0.0,8.1,30000,NORMAL
2024-01-25 04:00:00,95456.0,396.79,0.0,10.0,30000,NORMAL
2024-01-25 05:00:00,95439.1,404.71,0.0,9.8,30000,NORMAL
2024-01-25 06:00:00,95421.5,423.64,0.0,9.4,30000,NORMAL
2024-01-25 07:00:00,95404.7,401.83,0.0,9.9,30000,NORMAL
2024-01-25 08:00:00,95386.4,439.23,0.0,9.0,30000,NORMAL
2024-01-25 09:00:00,95365.5,501.38,0.0,7.9,30000,NORMAL
2024-01-25 10:00:00,95347.4,435.63,0.0,9.1,30000,NORMAL
2024-01-25 11:00:00,95328.1,462.91,0.0,8.6,30000,NORMAL
2024-01-25 12:00:00,95314.2,333.94,0.0,11.9,30000,NORMAL
2024-01-25 13:00:00,95295.3,454.08,0.0,8.7,30000,NORMAL
2024-01-25 14:00:00,95273.4,523.79,0.0,7.6,30000,NORMAL
2024-01-25 15:00:00,95254.5,454.91,0.0,8.7,30000,NORMAL
2024-01-25 16:00:00,95235.5,456.41,0.0,8.7,30000,NORMAL
2024-01-25 17:00:00,95216.1,464.28,0.0,8.5,30000,NORMAL
2024-01-25 18:00:00,95194.1,528.4,0.0,7.5,30000,NORMAL
2024-01-25 19:00:00,95172.5,517.69,0.0,7.7,30000,NORMAL
2024-01-25 20:00:00,95155.9,398.9,0.0,9.9,30000,NORMAL
2024-01-25 21:00:00,95134.7,510.13,0.0,7.8,30000,NORMAL
2024-01-25 22:00:00,95113.0,518.8,0.0,7.6,30000,NORMAL
2024-01-25 23:00:00,95097.8,364.49,0.0,10.9,30000,NORMAL
2024-01-26 00:00:00,95079.0,451.31,0.0,8.8,30000,NORMAL
2024-01-26 01:00:00,95059.2,476.28,0.0,8.3,30000,NORMAL
2024-01-26 02:00:00,95046.3,309.98,0.0,12.8,30000,NORMAL
2024-01-26 03:00:00,95028.9,415.98,0.0,9.5,30000,NORMAL
2024-01-26 04:00:00,95011.7,414.21,0.0,9.6,30000,NORMAL
2024-01-26 05:00:00,94994.3,417.74,0.0,9.5,30000,NORMAL
2024-01-26 06:00:00,94973.4,502.23,0.0,7.9,30000,NORMAL
2024-01-26 07:00:00,94954.7,447.17,0.0,8.8,30000,NORMAL
2024-01-26 08:00:00,94935.1,471.06,0.0,8.4,30000,NORMAL
2024-01-26 09:00:00,94916.2,454.47,0.0,8.7,30000,NORMAL
2024-01-26 10:00:00,94892.3,573.41,0.0,6.9,30000,NORMAL
2024-01-26 11:00:00,94871.4,499.82,0.0,7.9,30000,NORMAL
2024-01-26 12:00:00,94852.7,449.12,0.0,8.8,30000,NORMAL
2024-01-26 13:00:00,94834.5,436.8,0.0,9.0,30000,NORMAL
2024-01-26 14:00:00,94817.2,415.17,0.0,9.5,30000,NORMAL
2024-01-26 15:00:00,94800.5,401.34,0.0,9.8,30000,NORMAL
2024-01-26 16:00:00,94784.3,390.15,0.0,10.1,30000,NORMAL
2024-01-26 17:00:00,94763.5,499.1,0.0,7.9,30000,NORMAL
2024-01-26 18:00:00,94746.6,405.25,0.0,9.7,30000,NORMAL
2024-01-26 19:00:00,94726.5,482.1,0.0,8.2,30000,NORMAL
2024-01-26 20:00:00,94708.8,424.82,0.0,9.3,30000,NORMAL
2024-01-26 21:00:00,94691.6,412.45,0.0,9.6,30000,NORMAL
2024-01-26 22:00:00,94673.5,433.49,0.0,9.1,30000,NORMAL
2024-01-26 23:00:00,94651.1,539.6,0.0,7.3,30000,NORMAL
2024-01-27 00:00:00,94626.0,601.88,0.0,6.6,30000,NORMAL
2024-01-27 01:00:00,94608.0,431.68,0.0,9.1,30000,NORMAL
2024-01-27 02:00:00,94590.2,427.09,0.0,9.2,30000,NORMAL
2024-01-27 03:00:00,94569.5,497.75,0.0,7.9,30000,NORMAL
2024-01-27 04:00:00,94550.4,457.63,0.0,8.6,30000,NORMAL
2024-01-27 05:00:00,94533.0,417.33,0.0,9.4,30000,NORMAL
2024-01-27 06:00:00,94513.2,474.54,0.0,8.3,30000,NORMAL
2024-01-27 07:00:00,94492.9,488.38,0.0,8.1,30000,NORMAL
2024-01-27 08:00:00,94474.6,438.0,0.0,9.0,30000,NORMAL
2024-01-27 09:00:00,94456.3,439.4,0.0,9.0,30000,NORMAL
2024-01-27 10:00:00,94434.0,535.75,0.0,7.3,30000,NORMAL
2024-01-27 11:00:00,94417.0,408.96,0.0,9.6,30000,NORMAL
2024-01-27 12:00:00,94399.3,423.0,0.0,9.3,30000,NORMAL
2024-01-27 13:00:00,94381.5,426.87,0.0,9.2,30000,NORMAL
2024-01-27 14:00:00,94359.3,534.95,0.0,7.3,30000,NORMAL
2024-01-27 15:00:00,94344.6,351.17,0.0,11.2,30000,NORMAL
2024-01-27 16:00:00,94324.2,491.12,0.0,8.0,30000,NORMAL
2024-01-27 17:00:00,94305.5,448.53,0.0,8.8,30000,NORMAL
2024-01-27 18:00:00,94282.9,540.67,0.0,7.3,30000,NORMAL
2024-01-27 19:00:00,94263.4,467.78,0.0,8.4,30000,NORMAL
2024-01-27 20:00:00,94249.2,342.43,0.0,11.5,30000,NORMAL
2024-01-27 21:00:00,94227.1,530.57,0.0,7.4,30000,NORMAL
2024-01-27 22:00:00,94208.8,438.2,0.0,9.0,30000,NORMAL
2024-01-27 23:00:00,94194.3,347.97,0.0,11.3,30000,NORMAL
2024-01-28 00:00:00,100000.0,429.73,25072.2,9.7,30000,SCHEDULED
2024-01-28 01:00:00,99983.4,397.54,0.0,10.5,30000,NORMAL
2024-01-28 02:00:00,99967.9,373.43,0.0,11.2,30000,NORMAL
2024-01-28 03:00:00,99948.5,464.83,0.0,9.0,30000,NORMAL
2024-01-28 04:00:00,99932.3,387.81,0.0,10.7,30000,NORMAL
2024-01-28 05:00:00,99915.7,398.7,0.0,10.4,30000,NORMAL
2024-01-28 06:00:00,99894.2,517.87,0.0,8.0,30000,NORMAL
2024-01-28 07:00:00,99876.1,433.47,0.0,9.6,30000,NORMAL
2024-01-28 08:00:00,99859.9,389.14,0.0,10.7,30000,NORMAL
2024-01-28 09:00:00,99843.0,405.22,0.0,10.3,30000,NORMAL
2024-01-28 10:00:00,99823.4,469.31,0.0,8.9,30000,NORMAL
2024-01-28 11:00:00,99803.8,471.1,0.0,8.8,30000,NORMAL
2024-01-28 12:00:00,99783.7,483.29,0.0,8.6,30000,NORMAL
2024-01-28 13:00:00,99763.3,490.21,0.0,8.5,30000,NORMAL
2024-01-28 14:00:00,99743.8,466.68,0.0,8.9,30000,NORMAL
2024-01-28 15:00:00,99723.8,480.4,0.0,8.6,30000,NORMAL
2024-01-28 16:00:00,99706.0,426.22,0.0,9.7,30000,NORMAL
2024-01-28 17:00:00,99689.6,394.11,0.0,10.5,30000,NORMAL
2024-01-28 18:00:00,99668.0,517.9,0.0,8.0,30000,NORMAL
2024-01-28 19:00:00,99647.4,494.01,0.0,8.4,30000,NORMAL
2024-01-28 20:00:00,99629.3,435.93,0.0,9.5,30000,NORMAL
2024-01-28 21:00:00,99611.9,416.78,0.0,10.0,30000,NORMAL
2024-01-28 22:00:00,99588.4,564.31,0.0,7.4,30000,NORMAL
2024-01-28 23:00:00,99571.5,404.78,0.0,10.2,30000,NORMAL
2024-01-29 00:00:00,99552.3,461.36,0.0,9.0,30000,NORMAL
2024-01-29 01:00:00,99535.0,416.49,0.0,10.0,30000,NORMAL
2024-01-29 02:00:00,99517.1,429.44,0.0,9.7,30000,NORMAL
2024-01-29 03:00:00,99499.9,412.49,0.0,10.1,30000,NORMAL
2024-01-29 04:00:00,99485.6,341.79,0.0,12.1,30000,NORMAL
2024-01-29 05:00:00,99466.1,469.51,0.0,8.8,30000,NORMAL
2024-01-29 06:00:00,99446.0,482.84,0.0,8.6,30000,NORMAL
2024-01-29 07:00:00,99428.6,416.77,0.0,9.9,30000,NORMAL
2024-01-29 08:00:00,99404.4,580.31,0.0,7.1,30000,NORMAL
2024-01-29 09:00:00,99385.1,464.17,0.0,8.9,30000,NORMAL
2024-01-29 10:00:00,99366.0,458.36,0.0,9.0,30000,NORMAL
2024-01-29 11:00:00,99346.4,469.35,0.0,8.8,30000,NORMAL
2024-01-29 12:00:00,99328.9,420.35,0.0,9.8,30000,NORMAL
2024-01-29 13:00:00,99312.2,401.12,0.0,10.3,30000,NORMAL
2024-01-29 14:00:00,99295.0,411.93,0.0,10.0,30000,NORMAL
2024-01-29 15:00:00,99277.4,422.75,0.0,9.8,30000,NORMAL
2024-01-29 16:00:00,99257.5,478.03,0.0,8.7,30000,NORMAL
2024-01-29 17:00:00,99239.5,431.11,0.0,9.6,30000,NORMAL
2024-01-29 18:00:00,99219.5,480.94,0.0,8.6,30000,NORMAL
2024-01-29 19:00:00,99203.4,386.92,0.0,10.7,30000,NORMAL
2024-01-29 20:00:00,99186.0,417.79,0.0,9.9,30000,NORMAL
2024-01-29 21:00:00,99168.7,414.39,0.0,10.0,30000,NORMAL
2024-01-29 22:00:00,99157.9,259.15,0.0,15.9,30000,NORMAL
2024-01-29 23:00:00,99140.1,427.1,0.0,9.7,30000,NORMAL
2024-01-30 00:00:00,99123.5,398.12,0.0,10.4,30000,NORMAL
2024-01-30 01:00:00,99103.8,472.86,0.0,8.7,30000,NORMAL
2024-01-30 02:00:00,99083.5,486.63,0.0,8.5,30000,NORMAL
2024-01-30 03:00:00,99067.7,379.99,0.0,10.9,30000,NORMAL
2024-01-30 04:00:00,99049.5,437.73,0.0,9.4,30000,NORMAL
2024-01-30 05:00:00,99033.4,386.01,0.0,10.7,30000,NORMAL
2024-01-30 06:00:00,99014.0,466.22,0.0,8.8,30000,NORMAL
2024-01-30 07:00:00,98996.6,415.65,0.0,9.9,30000,NORMAL
2024-01-30 08:00:00,98979.0,423.3,0.0,9.7,30000,NORMAL
2024-01-30 09:00:00,98960.7,439.16,0.0,9.4,30000,NORMAL
2024-01-30 10:00:00,98941.4,464.3,0.0,8.9,30000,NORMAL
2024-01-30 11:00:00,98922.5,452.76,0.0,9.1,30000,NORMAL
2024-01-30 12:00:00,98902.9,469.66,0.0,8.8,30000,NORMAL
2024-01-30 13:00:00,98882.7,485.94,0.0,8.5,30000,NORMAL
2024-01-30 14:00:00,98864.2,443.34,0.0,9.3,30000,NORMAL
2024-01-30 15:00:00,98847.6,398.22,0.0,10.3,30000,NORMAL
