timestamp,generator_id,total_power_kw,generator_load_pct,voltage,current,frequency,power_factor,generator_temp_c,runtime_hours,status
2024-01-11 03:00:00,GEN_M02,58.04,46.4,400.33,82.91,49.982,0.926,25.5,8510.8,RUNNING
2024-01-11 03:00:00,GEN_M03,60.6,48.5,399.96,86.58,50.082,0.938,29.6,14954.5,RUNNING
2024-01-11 03:00:00,GEN_B01,50.94,40.8,400.49,72.78,49.958,0.953,31.6,8223.0,RUNNING
2024-01-11 03:00:00,GEN_B02,71.83,57.5,401.07,102.62,50.064,0.931,26.8,13487.5,RUNNING
2024-01-11 04:00:00,GEN_M01,53.9,43.1,399.57,77.01,50.022,0.918,29.2,13569.1,RUNNING
2024-01-11 04:00:00,GEN_M02,55.83,44.7,398.89,79.76,50.106,0.94,25.7,11320.3,RUNNING
2024-01-11 04:00:00,GEN_M03,42.66,34.1,395.29,60.94,49.993,0.897,25.3,11592.0,RUNNING
2024-01-11 04:00:00,GEN_B01,56.7,45.4,402.25,81.0,50.071,0.936,26.3,12755.2,RUNNING
2024-01-11 04:00:00,GEN_B02,44.6,35.7,399.87,63.72,50.113,0.916,24.4,12412.8,RUNNING
2024-01-11 05:00:00,GEN_M01,54.88,43.9,401.18,78.39,49.969,0.906,29.1,11648.9,RUNNING
2024-01-11 05:00:00,GEN_M02,48.15,38.5,399.36,68.78,49.976,0.909,24.8,8199.2,RUNNING
2024-01-11 05:00:00,GEN_M03,59.75,47.8,398.51,85.35,50.005,0.923,27.5,12357.6,RUNNING
2024-01-11 05:00:00,GEN_B01,49.64,39.7,401.75,70.91,50.046,0.921,27.4,12947.5,RUNNING
2024-01-11 05:00:00,GEN_B02,53.53,42.8,398.81,76.47,49.896,0.923,25.9,14023.6,RUNNING
2024-01-11 06:00:00,GEN_M01,84.84,67.9,398.95,121.2,50.057,0.909,29.8,11822.7,RUNNING
2024-01-11 06:00:00,GEN_M02,89.03,71.2,399.6,127.18,50.022,0.91,23.2,14889.2,MAINTENANCE
2024-01-11 06:00:00,GEN_M03,70.75,56.6,399.84,101.07,49.976,0.921,28.9,14113.7,RUNNING
2024-01-11 06:00:00,GEN_B01,107.62,86.1,401.74,153.74,50.022,0.923,29.5,13761.6,RUNNING
2024-01-11 06:00:00,GEN_B02,57.29,45.8,399.28,81.84,49.906,0.897,25.8,14854.8,RUNNING
2024-01-11 07:00:00,GEN_M01,61.44,49.2,401.23,87.77,50.055,0.928,27.1,10523.2,RUNNING
2024-01-11 07:00:00,GEN_M02,63.68,50.9,398.67,90.97,49.992,0.9,24.6,11656.6,MAINTENANCE
2024-01-11 07:00:00,GEN_M03,84.64,67.7,398.23,120.91,50.021,0.92,29.5,14118.7,RUNNING
2024-01-11 07:00:00,GEN_B01,90.04,72.0,399.73,128.63,50.014,0.915,25.3,14834.9,RUNNING
2024-01-11 07:00:00,GEN_B02,87.1,69.7,402.75,124.43,49.923,0.918,27.7,12939.2,RUNNING
2024-01-11 08:00:00,GEN_M01,65.08,52.1,399.05,92.97,49.963,0.891,27.9,11439.4,RUNNING
2024-01-11 08:00:00,GEN_M02,76.6,61.3,402.5,109.43,50.013,0.909,28.4,9164.9,RUNNING
2024-01-11 08:00:00,GEN_M03,76.21,61.0,401.39,108.87,49.981,0.924,24.1,8994.4,RUNNING
2024-01-11 08:00:00,GEN_B01,70.89,56.7,401.32,101.27,50.04,0.92,26.9,11646.9,RUNNING
2024-01-11 08:00:00,GEN_B02,98.71,79.0,398.87,141.01,49.994,0.909,28.6,8702.6,RUNNING
2024-01-11 09:00:00,GEN_M01,93.89,75.1,401.68,134.13,50.08,0.951,26.2,10555.2,RUNNING
2024-01-11 09:00:00,GEN_M02,48.83,39.1,400.0,69.76,50.007,0.921,27.8,13698.1,RUNNING
2024-01-11 09:00:00,GEN_M03,67.99,54.4,401.42,97.12,50.03,0.912,28.5,14254.1,RUNNING
2024-01-11 09:00:00,GEN_B01,82.33,65.9,400.97,117.61,50.104,0.964,29.2,11518.5,RUNNING
2024-01-11 09:00:00,GEN_B02,82.05,65.6,398.8,117.21,49.98,0.911,26.1,14810.8,RUNNING
2024-01-11 10:00:00,GEN_M01,87.37,69.9,398.38,124.82,50.017,0.932,24.1,9661.2,RUNNING
2024-01-11 10:00:00,GEN_M02,87.67,70.1,400.36,125.24,50.074,0.879,26.2,9311.9,RUNNING
2024-01-11 10:00:00,GEN_M03,64.73,51.8,400.82,92.47,50.022,0.938,29.1,8725.0,RUNNING
2024-01-11 10:00:00,GEN_B01,76.45,61.2,403.28,109.22,49.988,0.935,26.3,10010.1,RUNNING
2024-01-11 10:00:00,GEN_B02,60.8,48.6,401.58,86.86,50.039,0.938,26.0,10759.8,RUNNING
2024-01-11 11:00:00,GEN_M01,71.38,57.1,399.98,101.97,49.991,0.947,27.6,9762.5,RUNNING
2024-01-11 11:00:00,GEN_M02,81.45,65.2,405.07,116.36,50.034,0.912,26.4,10967.7,RUNNING
2024-01-11 11:00:00,GEN_M03,70.69,56.6,402.14,100.98,50.056,0.925,27.4,13641.5,RUNNING
2024-01-11 11:00:00,GEN_B01,76.06,60.9,399.72,108.66,49.996,0.876,30.6,9760.6,RUNNING
2024-01-11 11:00:00,GEN_B02,79.3,63.4,401.19,113.28,49.926,0.941,25.7,9725.3,MAINTENANCE
2024-01-11 12:00:00,GEN_M01,75.93,60.7,398.31,108.47,50.019,0.969,26.4,10086.3,RUNNING
2024-01-11 12:00:00,GEN_M02,89.06,71.3,401.7,127.24,49.984,0.947,25.4,11171.0,RUNNING
2024-01-11 12:00:00,GEN_M03,71.21,57.0,400.23,101.73,49.949,0.907,29.1,12528.6,RUNNING
2024-01-11 12:00:00,GEN_B01,62.19,49.8,403.29,88.84,50.044,0.941,28.8,11739.3,RUNNING
2024-01-11 12:00:00,GEN_B02,79.38,63.5,402.18,113.4,49.976,0.906,29.2,14244.8,RUNNING
2024-01-11 13:00:00,GEN_M01,82.64,66.1,401.2,118.06,49.929,0.958,28.8,10314.4,RUNNING
2024-01-11 13:00:00,GEN_M02,72.22,57.8,400.36,103.18,49.957,0.937,32.6,14337.6,RUNNING
2024-01-11 13:00:00,GEN_M03,88.94,71.2,399.26,127.06,49.899,0.894,25.5,12030.0,RUNNING
2024-01-11 13:00:00,GEN_B01,81.91,65.5,399.76,117.01,49.988,0.921,30.5,13952.1,RUNNING
2024-01-11 13:00:00,GEN_B02,80.0,64.0,401.07,114.29,50.052,0.928,27.5,10077.6,RUNNING
2024-01-11 14:00:00,GEN_M01,82.74,66.2,400.13,118.2,49.999,0.972,26.8,11708.4,RUNNING
2024-01-11 14:00:00,GEN_M02,67.95,54.4,400.47,97.07,50.029,0.946,26.4,10864.0,RUNNING
2024-01-11 14:00:00,GEN_M03,85.54,68.4,403.29,122.2,50.048,0.919,28.7,9355.9,RUNNING
2024-01-11 14:00:00,GEN_B01,72.35,57.9,400.39,103.35,49.934,0.911,28.5,12541.2,RUNNING
2024-01-11 14:00:00,GEN_B02,86.94,69.5,402.44,124.19,50.012,0.912,27.9,10726.8,RUNNING
2024-01-11 15:00:00,GEN_M01,72.09,57.7,399.69,102.99,49.932,0.901,26.8,12303.4,RUNNING
2024-01-11 15:00:00,GEN_M02,82.27,65.8,400.14,117.53,50.062,0.922,27.8,11885.6,RUNNING
2024-01-11 15:00:00,GEN_M03,66.67,53.3,398.12,95.24,50.02,0.918,26.0,11107.6,RUNNING
2024-01-11 15:00:00,GEN_B01,72.88,58.3,401.39,104.11,50.008,0.934,29.0,9501.2,RUNNING
2024-01-11 15:00:00,GEN_B02,80.87,64.7,401.75,115.53,50.031,0.917,27.6,11024.8,RUNNING
2024-01-11 16:00:00,GEN_M01,101.77,81.4,399.06,145.39,49.998,0.917,23.8,12122.6,RUNNING
2024-01-11 16:00:00,GEN_M02,91.31,73.1,400.44,130.45,49.997,0.922,26.0,9432.2,RUNNING
2024-01-11 16:00:00,GEN_M03,84.12,67.3,399.1,120.18,49.957,0.932,29.1,9731.5,RUNNING
2024-01-11 16:00:00,GEN_B01,80.92,64.7,399.2,115.61,49.962,0.918,23.6,13590.8,RUNNING
2024-01-11 16:00:00,GEN_B02,78.37,62.7,400.24,111.95,50.01,0.92,27.5,13091.8,RUNNING
2024-01-11 17:00:00,GEN_M01,86.36,69.1,398.03,123.37,50.009,0.903,26.7,12385.2,RUNNING
2024-01-11 17:00:00,GEN_M02,73.38,58.7,397.37,104.83,50.023,0.902,27.8,8078.1,RUNNING
2024-01-11 17:00:00,GEN_M03,75.0,60.0,401.1,107.15,50.05,0.92,25.0,12856.3,RUNNING
2024-01-11 17:00:00,GEN_B01,73.75,59.0,400.69,105.35,49.945,0.94,22.9,13295.9,RUNNING
2024-01-11 17:00:00,GEN_B02,77.44,62.0,399.15,110.63,49.996,0.951,24.8,9573.3,RUNNING
2024-01-11 18:00:00,GEN_M01,86.03,68.8,400.23,122.9,49.922,0.964,26.0,14140.1,RUNNING
2024-01-11 18:00:00,GEN_M02,67.77,54.2,399.95,96.82,50.096,0.894,26.5,11904.4,RUNNING
2024-01-11 18:00:00,GEN_M03,85.42,68.3,400.86,122.03,49.964,0.945,25.2,8335.1,RUNNING
2024-01-11 18:00:00,GEN_B01,71.54,57.2,401.11,102.2,50.027,0.944,25.2,12112.9,RUNNING
2024-01-11 18:00:00,GEN_B02,106.3,85.0,402.84,151.86,49.987,0.893,26.3,9497.5,MAINTENANCE
2024-01-11 19:00:00,GEN_M01,53.96,43.2,398.74,77.08,49.97,0.932,29.3,14713.3,RUNNING
2024-01-11 19:00:00,GEN_M02,58.03,46.4,399.35,82.91,50.012,0.901,28.1,13506.6,RUNNING
2024-01-11 19:00:00,GEN_M03,65.91,52.7,400.3,94.16,49.975,0.9,26.7,10859.4,RUNNING
2024-01-11 19:00:00,GEN_B01,53.82,43.1,401.52,76.89,49.978,0.902,27.6,13434.7,RUNNING
2024-01-11 19:00:00,GEN_B02,45.43,36.3,401.06,64.9,50.032,0.954,29.7,14228.1,RUNNING
2024-01-11 20:00:00,GEN_M01,53.84,43.1,398.97,76.92,50.0,0.921,24.5,8179.4,RUNNING
2024-01-11 20:00:00,GEN_M02,70.7,56.6,401.77,101.0,49.978,0.914,27.3,10543.7,RUNNING
2024-01-11 20:00:00,GEN_M03,60.2,48.2,401.41,86.0,50.009,0.913,27.2,13982.3,RUNNING
2024-01-11 20:00:00,GEN_B01,72.36,57.9,401.06,103.37,50.046,0.924,26.4,14564.8,RUNNING
2024-01-11 20:00:00,GEN_B02,38.59,30.9,401.85,55.13,50.026,0.929,27.2,12961.1,RUNNING
2024-01-11 21:00:00,GEN_M01,43.33,34.7,401.82,61.9,49.993,0.928,28.0,8757.0,RUNNING
2024-01-11 21:00:00,GEN_M02,39.33,31.5,400.26,56.19,49.969,0.888,28.0,14371.6,RUNNING
2024-01-11 21:00:00,GEN_M03,60.97,48.8,396.79,87.1,49.965,0.916,30.9,10711.0,RUNNING
2024-01-11 21:00:00,GEN_B01,70.77,56.6,399.86,101.1,49.99,0.911,27.4,12285.5,RUNNING
2024-01-11 21:00:00,GEN_B02,64.11,51.3,398.86,91.59,50.129,0.928,26.4,13529.1,RUNNING
2024-01-11 22:00:00,GEN_M01,45.59,36.5,396.24,65.13,49.962,0.911,30.7,8040.0,RUNNING
2024-01-11 22:00:00,GEN_M02,60.61,48.5,399.75,86.59,49.999,0.9,27.6,12264.6,RUNNING
2024-01-11 22:00:00,GEN_M03,61.45,49.2,398.81,87.79,50.035,0.914,30.3,12039.5,RUNNING
2024-01-11 22:00:00,GEN_B01,65.18,52.1,401.44,93.11,50.032,0.906,26.5,11031.6,RUNNING
2024-01-11 22:00:00,GEN_B02,67.62,54.1,398.33,96.59,49.942,0.945,29.5,8406.9,RUNNING
2024-01-11 23:00:00,GEN_M01,47.73,38.2,399.08,68.19,50.081,0.905,28.2,11899.5,RUNNING
2024-01-11 23:00:00,GEN_M02,58.14,46.5,396.7,83.06,49.989,0.925,23.2,12602.5,RUNNING
2024-01-11 23:00:00,GEN_M03,47.81,38.2,399.79,68.3,50.039,0.897,28.3,13181.0,RUNNING
2024-01-11 23:00:00,GEN_B01,56.76,45.4,403.46,81.09,49.93,0.936,27.4,14150.9,RUNNING
2024-01-11 23:00:00,GEN_B02,68.73,55.0,398.97,98.19,50.019,0.936,25.2,12623.7,RUNNING
2024-01-12 00:00:00,GEN_M01,55.74,44.6,399.49,79.63,50.045,0.924,29.3,9800.2,RUNNING
2024-01-12 00:00:00,GEN_M02,59.59,47.7,400.15,85.13,49.916,0.937,24.7,8366.4,RUNNING
2024-01-12 00:00:00,GEN_M03,62.79,50.2,398.32,89.7,50.069,0.961,27.6,14721.8,RUNNING
2024-01-12 00:00:00,GEN_B01,57.35,45.9,400.3,81.93,50.027,0.918,27.9,12919.5,RUNNING
2024-01-12 00:00:00,GEN_B02,55.99,44.8,403.52,79.99,49.93,0.918,28.7,13817.9,MAINTENANCE
2024-01-12 01:00:00,GEN_M01,47.4,37.9,399.12,67.71,49.928,0.933,30.1,14469.0,RUNNING
2024-01-12 01:00:00,GEN_M02,69.33,55.5,400.31,99.05,50.02,0.948,28.3,8281.9,RUNNING
2024-01-12 01:00:00,GEN_M03,49.69,39.8,399.51,70.99,50.055,0.931,24.6,14917.4,RUNNING
2024-01-12 01:00:00,GEN_B01,61.08,48.9,400.78,87.26,49.96,0.914,27.2,14028.7,RUNNING
2024-01-12 01:00:00,GEN_B02,57.69,46.2,399.43,82.41,50.158,0.938,26.6,9873.7,RUNNING
2024-01-12 02:00:00,GEN_M01,52.87,42.3,400.44,75.52,49.906,0.889,26.7,8919.3,RUNNING
2024-01-12 02:00:00,GEN_M02,51.47,41.2,397.78,73.53,49.962,0.95,29.9,14334.5,RUNNING
2024-01-12 02:00:00,GEN_M03,71.63,57.3,399.85,102.33,49.986,0.881,25.5,12901.3,RUNNING
2024-01-12 02:00:00,GEN_B01,53.92,43.1,399.44,77.03,49.967,0.945,28.2,13138.9,RUNNING
2024-01-12 02:00:00,GEN_B02,57.48,46.0,401.46,82.11,49.935,0.896,29.8,8212.8,RUNNING
2024-01-12 03:00:00,GEN_M01,60.59,48.5,400.28,86.56,50.003,0.936,29.0,13276.6,RUNNING
2024-01-12 03:00:00,GEN_M02,50.34,40.3,402.15,71.91,49.931,0.913,28.2,11135.6,RUNNING
2024-01-12 03:00:00,GEN_M03,64.82,51.9,401.43,92.6,50.059,0.897,25.5,11942.4,RUNNING
2024-01-12 03:00:00,GEN_B01,60.97,48.8,401.02,87.1,49.964,0.878,26.3,14036.8,RUNNING
2024-01-12 03:00:00,GEN_B02,53.07,42.5,399.59,75.82,49.942,0.884,27.0,13824.3,RUNNING
2024-01-12 04:00:00,GEN_M01,65.67,52.5,398.78,93.82,49.942,0.93,29.3,10303.7,RUNNING
2024-01-12 04:00:00,GEN_M02,61.01,48.8,399.96,87.16,50.024,0.935,25.2,14605.4,RUNNING
2024-01-12 04:00:00,GEN_M03,56.89,45.5,400.47,81.27,50.003,0.915,28.3,13066.6,RUNNING
2024-01-12 04:00:00,GEN_B01,56.86,45.5,402.01,81.23,50.013,0.907,27.7,9983.8,RUNNING
2024-01-12 04:00:00,GEN_B02,48.14,38.5,400.77,68.77,49.938,0.912,27.6,13846.7,RUNNING
2024-01-12 05:00:00,GEN_M01,51.7,41.4,399.97,73.86,49.973,0.893,28.3,12245.2,RUNNING
2024-01-12 05:00:00,GEN_M02,50.95,40.8,399.89,72.79,49.986,0.929,28.4,12627.9,RUNNING
2024-01-12 05:00:00,GEN_M03,50.69,40.6,401.0,72.41,50.093,0.905,25.9,11005.9,RUNNING
2024-01-12 05:00:00,GEN_B01,55.12,44.1,400.31,78.74,50.007,0.888,25.6,12918.4,RUNNING
2024-01-12 05:00:00,GEN_B02,42.64,34.1,397.51,60.91,50.024,0.945,26.1,8774.1,RUNNING
2024-01-12 06:00:00,GEN_M01,81.7,65.4,401.59,116.71,50.004,0.885,24.2,9616.8,RUNNING
2024-01-12 06:00:00,GEN_M02,78.24,62.6,398.16,111.78,50.028,0.907,26.4,11320.6,RUNNING
2024-01-12 06:00:00,GEN_M03,91.06,72.8,402.61,130.09,50.021,0.927,26.1,8174.1,RUNNING
2024-01-12 06:00:00,GEN_B01,79.97,64.0,400.8,114.24,49.953,0.898,26.3,12286.2,RUNNING
2024-01-12 06:00:00,GEN_B02,86.55,69.2,398.41,123.65,50.031,0.918,27.5,9049.3,RUNNING
2024-01-12 07:00:00,GEN_M01,83.39,66.7,400.24,119.13,49.979,0.905,25.0,9971.6,RUNNING
2024-01-12 07:00:00,GEN_M02,86.9,69.5,398.68,124.14,49.959,0.916,28.3,14631.0,RUNNING
2024-01-12 07:00:00,GEN_M03,84.07,67.3,399.24,120.1,49.914,0.937,30.4,11876.8,RUNNING
2024-01-12 07:00:00,GEN_B01,70.37,56.3,398.32,100.53,50.032,0.893,26.7,11839.4,RUNNING
2024-01-12 07:00:00,GEN_B02,78.25,62.6,400.27,111.78,50.001,0.9,26.2,11254.1,RUNNING
2024-01-12 08:00:00,GEN_M01,71.36,57.1,400.71,101.95,49.992,0.948,31.4,9623.3,RUNNING
2024-01-12 08:00:00,GEN_M02,99.67,79.7,400.52,142.38,49.951,0.917,26.6,13858.5,RUNNING
2024-01-12 08:00:00,GEN_M03,79.26,63.4,400.5,113.23,50.028,0.925,27.3,10188.6,RUNNING
2024-01-12 08:00:00,GEN_B01,69.14,55.3,401.58,98.78,49.942,0.913,26.4,10681.5,RUNNING
2024-01-12 08:00:00,GEN_B02,85.85,68.7,400.39,122.65,49.989,0.933,26.6,13594.9,RUNNING
2024-01-12 09:00:00,GEN_M01,65.8,52.6,402.24,94.0,49.98,0.95,28.0,13309.2,RUNNING
2024-01-12 09:00:00,GEN_M02,89.42,71.5,400.46,127.75,49.997,0.933,25.1,14530.7,RUNNING
2024-01-12 09:00:00,GEN_M03,79.02,63.2,402.05,112.88,49.995,0.937,26.3,13210.1,RUNNING
2024-01-12 09:00:00,GEN_B01,74.47,59.6,402.29,106.38,49.978,0.952,25.7,9976.3,RUNNING
2024-01-12 09:00:00,GEN_B02,90.17,72.1,400.15,128.81,50.058,0.952,26.9,13515.1,RUNNING
2024-01-12 10:00:00,GEN_M01,88.9,71.1,400.75,127.01,49.903,0.917,29.1,14168.4,RUNNING
2024-01-12 10:00:00,GEN_M02,69.69,55.8,401.72,99.56,50.017,0.894,27.5,11541.9,RUNNING
2024-01-12 10:00:00,GEN_M03,79.11,63.3,397.45,113.02,49.963,0.916,25.0,13305.0,RUNNING
2024-01-12 10:00:00,GEN_B01,87.91,70.3,401.32,125.58,50.002,0.934,24.9,13819.3,RUNNING
2024-01-12 10:00:00,GEN_B02,84.2,67.4,399.98,120.29,49.988,0.93,25.6,14855.9,RUNNING
2024-01-12 11:00:00,GEN_M01,69.45,55.6,402.02,99.22,50.039,0.92,27.0,14229.8,RUNNING
2024-01-12 11:00:00,GEN_M02,85.28,68.2,399.55,121.83,49.926,0.946,23.3,14272.2,RUNNING
2024-01-12 11:00:00,GEN_M03,80.64,64.5,398.31,115.2,49.996,0.913,27.8,14901.7,RUNNING
2024-01-12 11:00:00,GEN_B01,63.8,51.0,399.72,91.15,49.994,0.89,25.5,12704.6,RUNNING
2024-01-12 11:00:00,GEN_B02,92.77,74.2,398.82,132.52,50.023,0.913,27.7,8410.1,RUNNING
2024-01-12 12:00:00,GEN_M01,72.28,57.8,402.24,103.26,50.036,0.938,28.1,12223.9,RUNNING
2024-01-12 12:00:00,GEN_M02,76.04,60.8,402.31,108.63,49.983,0.897,31.0,10404.0,RUNNING
2024-01-12 12:00:00,GEN_M03,80.18,64.1,399.79,114.54,50.015,0.948,30.1,11822.2,RUNNING
2024-01-12 12:00:00,GEN_B01,77.21,61.8,399.13,110.3,50.035,0.913,26.7,12733.6,RUNNING
2024-01-12 12:00:00,GEN_B02,93.41,74.7,398.11,133.45,49.939,0.922,27.2,13983.7,RUNNING
2024-01-12 13:00:00,GEN_M01,76.25,61.0,402.07,108.93,49.95,0.913,28.4,12965.3,RUNNING
2024-01-12 13:00:00,GEN_M02,96.57,77.3,402.77,137.96,50.027,0.941,27.8,14343.8,RUNNING
2024-01-12 13:00:00,GEN_M03,78.01,62.4,401.09,111.45,49.996,0.948,30.1,11154.4,RUNNING
2024-01-12 13:00:00,GEN_B01,88.07,70.5,400.91,125.81,50.003,0.931,27.0,13685.7,RUNNING
2024-01-12 13:00:00,GEN_B02,73.11,58.5,403.02,104.44,50.012,0.925,29.4,8856.0,RUNNING
2024-01-12 14:00:00,GEN_M01,66.02,52.8,399.71,94.31,50.053,0.908,25.9,8027.5,RUNNING
2024-01-12 14:00:00,GEN_M02,89.21,71.4,399.41,127.45,49.979,0.886,27.4,8609.2,RUNNING
2024-01-12 14:00:00,GEN_M03,76.09,60.9,400.99,108.7,50.012,0.94,27.8,8762.8,RUNNING
2024-01-12 14:00:00,GEN_B01,87.01,69.6,400.86,124.29,50.07,0.944,27.5,10899.4,RUNNING
2024-01-12 14:00:00,GEN_B02,87.96,70.4,401.41,125.66,49.997,0.895,29.1,14109.6,RUNNING
2024-01-12 15:00:00,GEN_M01,71.26,57.0,400.07,101.8,50.032,0.897,24.7,10695.3,RUNNING
2024-01-12 15:00:00,GEN_M02,93.83,75.1,398.46,134.04,49.977,0.918,25.9,14324.9,RUNNING
2024-01-12 15:00:00,GEN_M03,77.37,61.9,399.9,110.52,49.915,0.928,26.6,8456.3,RUNNING
2024-01-12 15:00:00,GEN_B01,80.36,64.3,398.59,114.8,49.91,0.932,30.1,10237.5,RUNNING
2024-01-12 15:00:00,GEN_B02,84.72,67.8,402.12,121.02,49.876,0.911,30.0,14903.3,RUNNING
2024-01-12 16:00:00,GEN_M01,97.89,78.3,399.26,139.85,49.986,0.898,26.0,8115.8,RUNNING
2024-01-12 16:00:00,GEN_M02,64.2,51.4,397.24,91.72,50.012,0.938,29.0,14652.0,RUNNING
2024-01-12 16:00:00,GEN_M03,66.74,53.4,401.82,95.34,50.027,0.908,25.1,12019.9,RUNNING
2024-01-12 16:00:00,GEN_B01,93.27,74.6,399.38,133.25,50.014,0.916,25.1,8258.3,RUNNING
2024-01-12 16:00:00,GEN_B02,90.64,72.5,397.76,129.49,50.009,0.91,23.9,11517.7,RUNNING
2024-01-12 17:00:00,GEN_M01,74.98,60.0,400.98,107.11,50.003,0.917,26.8,10301.9,RUNNING
2024-01-12 17:00:00,GEN_M02,86.61,69.3,398.74,123.73,49.939,0.936,23.6,14309.7,RUNNING
2024-01-12 17:00:00,GEN_M03,80.6,64.5,398.34,115.14,49.985,0.905,26.9,9038.7,RUNNING
2024-01-12 17:00:00,GEN_B01,94.55,75.6,398.79,135.07,50.084,0.911,23.6,8531.7,RUNNING
2024-01-12 17:00:00,GEN_B02,68.1,54.5,398.36,97.29,50.138,0.915,25.3,11986.0,RUNNING
2024-01-12 18:00:00,GEN_M01,87.36,69.9,398.6,124.8,50.034,0.915,25.4,11145.5,RUNNING
2024-01-12 18:00:00,GEN_M02,61.99,49.6,401.92,88.56,49.95,0.941,29.9,10256.3,RUNNING
2024-01-12 18:00:00,GEN_M03,77.0,61.6,399.31,110.01,49.985,0.943,27.7,13157.3,RUNNING
2024-01-12 18:00:00,GEN_B01,82.31,65.9,396.22,117.59,50.021,0.928,27.3,14368.0,RUNNING
2024-01-12 18:00:00,GEN_B02,74.53,59.6,397.65,106.47,50.02,0.959,27.6,9798.9,RUNNING
2024-01-12 19:00:00,GEN_M01,48.79,39.0,398.93,69.7,50.006,0.899,25.4,14005.7,RUNNING
2024-01-12 19:00:00,GEN_M02,60.26,48.2,401.49,86.08,50.047,0.937,23.4,14090.7,RUNNING
2024-01-12 19:00:00,GEN_M03,59.05,47.2,398.57,84.35,50.054,0.918,30.8,9575.3,RUNNING
2024-01-12 19:00:00,GEN_B01,54.11,43.3,399.3,77.31,49.945,0.911,24.9,9683.7,RUNNING
2024-01-12 19:00:00,GEN_B02,53.2,42.6,400.54,76.01,49.96,0.941,24.0,14454.9,RUNNING
2024-01-12 20:00:00,GEN_M01,66.83,53.5,399.14,95.47,50.044,0.93,26.3,9153.2,RUNNING
2024-01-12 20:00:00,GEN_M02,54.85,43.9,399.68,78.35,50.002,0.92,29.7,11732.4,RUNNING
2024-01-12 20:00:00,GEN_M03,66.73,53.4,400.05,95.32,49.992,0.927,27.8,14874.3,RUNNING
2024-01-12 20:00:00,GEN_B01,61.87,49.5,399.5,88.39,50.016,0.93,28.1,11944.3,RUNNING
2024-01-12 20:00:00,GEN_B02,40.04,32.0,400.99,57.2,50.037,0.912,27.9,8569.0,RUNNING
2024-01-12 21:00:00,GEN_M01,58.57,46.9,402.12,83.67,49.999,0.923,29.8,10323.3,RUNNING
2024-01-12 21:00:00,GEN_M02,53.83,43.1,401.46,76.9,50.018,0.89,29.6,9188.1,MAINTENANCE
2024-01-12 21:00:00,GEN_M03,55.88,44.7,400.5,79.82,49.96,0.899,25.7,11922.7,RUNNING
2024-01-12 21:00:00,GEN_B01,53.25,42.6,400.0,76.07,49.947,0.895,27.2,8469.2,RUNNING
2024-01-12 21:00:00,GEN_B02,48.71,39.0,400.55,69.59,49.96,0.955,25.5,12912.1,RUNNING
2024-01-12 22:00:00,GEN_M01,55.35,44.3,399.67,79.08,49.998,0.923,30.0,9422.1,RUNNING
2024-01-12 22:00:00,GEN_M02,61.51,49.2,399.29,87.88,49.973,0.933,28.2,8689.1,RUNNING
2024-01-12 22:00:00,GEN_M03,61.61,49.3,397.62,88.02,49.99,0.932,26.1,8542.4,RUNNING
2024-01-12 22:00:00,GEN_B01,69.79,55.8,399.36,99.7,49.981,0.947,24.5,8654.0,RUNNING
2024-01-12 22:00:00,GEN_B02,60.44,48.4,398.16,86.34,49.955,0.955,26.1,14953.6,RUNNING
2024-01-12 23:00:00,GEN_M01,59.13,47.3,399.63,84.47,50.015,0.926,27.1,12749.2,RUNNING
2024-01-12 23:00:00,GEN_M02,62.77,50.2,398.53,89.67,49.969,0.88,27.0,14144.3,RUNNING
2024-01-12 23:00:00,GEN_M03,71.45,57.2,398.75,102.07,49.986,0.907,28.6,10710.1,RUNNING
2024-01-12 23:00:00,GEN_B01,57.11,45.7,401.24,81.58,49.995,0.885,26.7,8992.8,MAINTENANCE
2024-01-12 23:00:00,GEN_B02,54.37,43.5,400.12,77.67,50.072,0.885,25.0,9929.8,RUNNING
2024-01-13 00:00:00,GEN_M01,53.39,42.7,399.74,76.27,50.021,0.907,28.2,9696.3,RUNNING
2024-01-13 00:00:00,GEN_M02,57.97,46.4,400.08,82.82,50.052,0.916,28.2,11142.7,RUNNING
2024-01-13 00:00:00,GEN_M03,55.53,44.4,400.81,79.33,49.938,0.949,27.2,13984.4,RUNNING
2024-01-13 00:00:00,GEN_B01,42.3,33.8,399.86,60.43,50.021,0.952,25.3,11135.2,RUNNING
2024-01-13 00:00:00,GEN_B02,40.3,32.2,400.41,57.57,50.08,0.922,26.7,9667.8,RUNNING
2024-01-13 01:00:00,GEN_M01,64.08,51.3,400.41,91.54,49.925,0.946,23.9,13910.8,RUNNING
2024-01-13 01:00:00,GEN_M02,52.65,42.1,400.31,75.21,49.998,0.911,27.2,9944.3,RUNNING
2024-01-13 01:00:00,GEN_M03,59.19,47.4,401.09,84.56,50.003,0.953,29.2,13675.7,RUNNING
2024-01-13 01:00:00,GEN_B01,57.57,46.1,402.77,82.24,50.05,0.918,24.6,10319.8,RUNNING
2024-01-13 01:00:00,GEN_B02,61.7,49.4,401.24,88.15,49.88,0.9,25.9,9043.7,RUNNING
2024-01-13 02:00:00,GEN_M01,63.59,50.9,400.31,90.85,49.933,0.957,26.2,8362.0,RUNNING
