timestamp,zone_id,indoor_temp_c,indoor_humidity_pct,outdoor_temp_c,co2_ppm,airflow_m3h,heating_load_kw,fan_speed_pct,ahu_status
2024-01-06 10:00:00,ZONE_M01,20.4,60.0,-9.1,819.0,770.0,15.0,90.0,RUNNING
2024-01-06 10:00:00,ZONE_M02,19.3,60.0,-11.3,776.0,770.0,15.0,90.0,RUNNING
2024-01-06 10:00:00,ZONE_M03,19.7,60.0,-11.0,819.0,770.0,15.0,90.0,RUNNING
2024-01-06 10:00:00,ZONE_B01,20.1,59.9,-10.3,798.0,770.0,15.0,90.0,RUNNING
2024-01-06 10:00:00,ZONE_B02,20.4,58.4,-9.9,759.0,770.0,15.0,90.0,RUNNING
2024-01-06 11:00:00,ZONE_M01,20.4,60.0,-11.1,853.0,770.0,15.0,90.0,RUNNING
2024-01-06 11:00:00,ZONE_M02,21.4,60.0,-10.1,864.0,770.0,15.0,90.0,RUNNING
2024-01-06 11:00:00,ZONE_M03,20.1,60.0,-9.7,792.0,770.0,15.0,90.0,RUNNING
2024-01-06 11:00:00,ZONE_B01,20.6,60.0,-10.9,800.0,770.0,15.0,90.0,RUNNING
2024-01-06 11:00:00,ZONE_B02,20.6,60.0,-9.0,790.0,770.0,15.0,90.0,RUNNING
2024-01-06 12:00:00,ZONE_M01,19.5,59.1,-16.0,817.0,770.0,15.0,90.0,RUNNING
2024-01-06 12:00:00,ZONE_M02,20.2,60.0,-9.2,779.0,770.0,15.0,90.0,RUNNING
2024-01-06 12:00:00,ZONE_M03,19.6,60.0,-12.5,782.0,770.0,15.0,90.0,RUNNING
2024-01-06 12:00:00,ZONE_B01,20.2,51.5,-11.4,722.0,770.0,15.0,90.0,RUNNING
2024-01-06 12:00:00,ZONE_B02,20.1,60.0,-13.2,897.0,770.0,15.0,90.0,RUNNING
2024-01-06 13:00:00,ZONE_M01,20.1,58.7,-13.2,857.0,770.0,15.0,90.0,RUNNING
2024-01-06 13:00:00,ZONE_M02,20.0,60.0,-11.4,747.0,770.0,15.0,90.0,RUNNING
2024-01-06 13:00:00,ZONE_M03,19.8,53.6,-14.0,633.0,770.0,15.0,90.0,RUNNING
2024-01-06 13:00:00,ZONE_B01,20.1,52.9,-13.1,639.0,770.0,15.0,90.0,RUNNING
2024-01-06 13:00:00,ZONE_B02,19.4,50.8,-11.8,644.0,770.0,15.0,90.0,RUNNING
2024-01-06 14:00:00,ZONE_M01,19.9,51.8,-11.7,654.0,770.0,15.0,90.0,RUNNING
2024-01-06 14:00:00,ZONE_M02,20.3,60.0,-12.1,895.0,770.0,15.0,90.0,RUNNING
2024-01-06 14:00:00,ZONE_M03,20.1,59.9,-11.9,728.0,770.0,15.0,90.0,RUNNING
2024-01-06 14:00:00,ZONE_B01,18.5,53.6,-14.8,691.0,770.0,15.0,90.0,RUNNING
2024-01-06 14:00:00,ZONE_B02,20.9,58.5,-12.2,798.0,770.0,15.0,90.0,RUNNING
2024-01-06 15:00:00,ZONE_M01,20.1,60.0,-14.8,783.0,770.0,15.0,90.0,RUNNING
2024-01-06 15:00:00,ZONE_M02,20.7,48.2,-11.7,659.0,770.0,15.0,90.0,RUNNING
2024-01-06 15:00:00,ZONE_M03,20.0,49.5,-8.5,580.0,770.0,15.0,90.0,RUNNING
2024-01-06 15:00:00,ZONE_B01,19.2,49.5,-14.6,541.0,770.0,15.0,90.0,RUNNING
2024-01-06 15:00:00,ZONE_B02,20.4,60.0,-10.8,897.0,770.0,15.0,90.0,RUNNING
2024-01-06 16:00:00,ZONE_M01,20.9,60.0,-11.0,724.0,770.0,15.0,90.0,RUNNING
2024-01-06 16:00:00,ZONE_M02,20.6,60.0,-10.7,855.0,770.0,15.0,90.0,RUNNING
2024-01-06 16:00:00,ZONE_M03,19.5,53.3,-12.8,741.0,770.0,15.0,90.0,RUNNING
2024-01-06 16:00:00,ZONE_B01,20.0,60.0,-11.6,861.0,770.0,15.0,90.0,RUNNING
2024-01-06 16:00:00,ZONE_B02,20.1,60.0,-12.4,884.0,770.0,15.0,90.0,RUNNING
2024-01-06 17:00:00,ZONE_M01,19.6,60.0,-11.9,738.0,770.0,15.0,90.0,RUNNING
2024-01-06 17:00:00,ZONE_M02,19.6,60.0,-11.8,773.0,770.0,15.0,90.0,RUNNING
2024-01-06 17:00:00,ZONE_M03,20.4,60.0,-14.1,927.0,770.0,15.0,90.0,RUNNING
2024-01-06 17:00:00,ZONE_B01,20.5,52.5,-10.0,718.0,770.0,15.0,90.0,RUNNING
2024-01-06 17:00:00,ZONE_B02,19.3,58.3,-14.6,757.0,770.0,15.0,90.0,RUNNING
2024-01-06 18:00:00,ZONE_M01,19.4,60.0,-9.8,755.0,770.0,15.0,90.0,RUNNING
2024-01-06 18:00:00,ZONE_M02,19.4,57.0,-14.1,791.0,770.0,15.0,90.0,RUNNING
2024-01-06 18:00:00,ZONE_M03,18.9,60.0,-11.4,826.0,770.0,15.0,90.0,RUNNING
2024-01-06 18:00:00,ZONE_B01,20.2,57.6,-6.0,713.0,770.0,15.0,90.0,RUNNING
2024-01-06 18:00:00,ZONE_B02,19.9,56.6,-8.1,789.0,770.0,15.0,90.0,RUNNING
2024-01-06 19:00:00,ZONE_M01,20.1,53.5,-12.6,736.0,770.0,15.0,90.0,RUNNING
2024-01-06 19:00:00,ZONE_M02,21.4,60.0,-13.0,789.0,770.0,15.0,90.0,RUNNING
2024-01-06 19:00:00,ZONE_M03,20.2,57.0,-10.9,690.0,770.0,15.0,90.0,RUNNING
2024-01-06 19:00:00,ZONE_B01,19.8,60.0,-10.4,790.0,770.0,15.0,90.0,RUNNING
2024-01-06 19:00:00,ZONE_B02,20.5,60.0,-9.8,1007.0,770.0,15.0,90.0,RUNNING
2024-01-06 20:00:00,ZONE_M01,20.1,60.0,-11.8,858.0,770.0,15.0,90.0,RUNNING
2024-01-06 20:00:00,ZONE_M02,19.6,45.2,-9.8,591.0,770.0,15.0,90.0,RUNNING
2024-01-06 20:00:00,ZONE_M03,20.4,60.0,-10.9,737.0,770.0,15.0,90.0,RUNNING
2024-01-06 20:00:00,ZONE_B01,18.6,55.5,-7.6,678.0,770.0,15.0,90.0,RUNNING
2024-01-06 20:00:00,ZONE_B02,18.7,60.0,-12.7,855.0,770.0,15.0,90.0,RUNNING
2024-01-06 21:00:00,ZONE_M01,19.6,47.9,-9.2,644.0,770.0,15.0,90.0,RUNNING
2024-01-06 21:00:00,ZONE_M02,19.3,53.4,-11.9,636.0,770.0,15.0,90.0,RUNNING
2024-01-06 21:00:00,ZONE_M03,19.9,60.0,-9.7,741.0,770.0,15.0,90.0,RUNNING
2024-01-06 21:00:00,ZONE_B01,20.2,58.0,-11.0,804.0,770.0,15.0,90.0,RUNNING
2024-01-06 21:00:00,ZONE_B02,20.1,58.1,-15.2,752.0,770.0,15.0,90.0,RUNNING
2024-01-06 22:00:00,ZONE_M01,19.5,57.9,-12.0,685.0,770.0,15.0,90.0,RUNNING
2024-01-06 22:00:00,ZONE_M02,19.6,53.9,-10.4,638.0,770.0,15.0,90.0,RUNNING
2024-01-06 22:00:00,ZONE_M03,20.6,60.0,-13.1,768.0,770.0,15.0,90.0,RUNNING
2024-01-06 22:00:00,ZONE_B01,19.6,57.7,-9.6,829.0,770.0,15.0,90.0,RUNNING
2024-01-06 22:00:00,ZONE_B02,19.5,60.0,-14.8,755.0,770.0,15.0,90.0,RUNNING
2024-01-06 23:00:00,ZONE_M01,16.5,43.5,-7.3,481.0,770.0,15.0,90.0,RUNNING
2024-01-06 23:00:00,ZONE_M02,15.6,31.9,-10.2,427.0,770.0,15.0,90.0,RUNNING
2024-01-06 23:00:00,ZONE_M03,16.4,44.8,-14.1,561.0,770.0,15.0,90.0,RUNNING
2024-01-06 23:00:00,ZONE_B01,15.8,37.6,-11.7,523.0,770.0,15.0,90.0,RUNNING
2024-01-06 23:00:00,ZONE_B02,16.4,37.8,-9.0,426.0,770.0,15.0,90.0,RUNNING
2024-01-07 00:00:00,ZONE_M01,15.9,37.5,-13.0,440.0,770.0,15.0,90.0,RUNNING
2024-01-07 00:00:00,ZONE_M02,15.6,41.0,-8.9,492.0,770.0,15.0,90.0,RUNNING
2024-01-07 00:00:00,ZONE_M03,16.4,36.4,-8.7,446.0,770.0,15.0,90.0,RUNNING
2024-01-07 00:00:00,ZONE_B01,15.4,37.4,-11.9,430.0,770.0,15.0,90.0,RUNNING
2024-01-07 00:00:00,ZONE_B02,15.8,39.3,-11.4,503.0,770.0,15.0,90.0,RUNNING
2024-01-07 01:00:00,ZONE_M01,14.9,41.8,-12.8,494.0,770.0,15.0,90.0,RUNNING
2024-01-07 01:00:00,ZONE_M02,16.5,41.0,-8.7,497.0,770.0,15.0,90.0,RUNNING
2024-01-07 01:00:00,ZONE_M03,16.3,45.2,-13.9,479.0,770.0,15.0,90.0,RUNNING
2024-01-07 01:00:00,ZONE_B01,16.3,43.6,-10.4,517.0,770.0,15.0,90.0,RUNNING
2024-01-07 01:00:00,ZONE_B02,15.9,36.5,-13.3,414.0,770.0,15.0,90.0,RUNNING
2024-01-07 02:00:00,ZONE_M01,15.8,43.5,-10.9,508.0,770.0,15.0,90.0,RUNNING
2024-01-07 02:00:00,ZONE_M02,15.7,42.3,-10.3,446.0,770.0,15.0,90.0,RUNNING
2024-01-07 02:00:00,ZONE_M03,15.5,36.4,-10.6,445.0,770.0,15.0,90.0,RUNNING
2024-01-07 02:00:00,ZONE_B01,16.0,45.9,-14.4,536.0,770.0,15.0,90.0,RUNNING
2024-01-07 02:00:00,ZONE_B02,16.8,43.6,-11.7,528.0,770.0,15.0,90.0,RUNNING
2024-01-07 03:00:00,ZONE_M01,16.0,36.4,-13.1,480.0,770.0,15.0,90.0,RUNNING
2024-01-07 03:00:00,ZONE_M02,15.5,43.5,-11.9,442.0,770.0,15.0,90.0,RUNNING
2024-01-07 03:00:00,ZONE_M03,15.6,42.8,-12.6,537.0,770.0,15.0,90.0,RUNNING
2024-01-07 03:00:00,ZONE_B01,16.0,29.7,-13.1,398.0,770.0,15.0,90.0,RUNNING
2024-01-07 03:00:00,ZONE_B02,16.0,41.5,-10.4,463.0,770.0,15.0,90.0,RUNNING
2024-01-07 04:00:00,ZONE_M01,16.9,34.9,-10.6,492.0,770.0,15.0,90.0,RUNNING
2024-01-07 04:00:00,ZONE_M02,16.7,37.4,-12.6,447.0,770.0,15.0,90.0,RUNNING
2024-01-07 04:00:00,ZONE_M03,16.8,41.8,-16.7,493.0,770.0,15.0,90.0,RUNNING
2024-01-07 04:00:00,ZONE_B01,15.8,37.9,-9.2,485.0,770.0,15.0,90.0,RUNNING
2024-01-07 04:00:00,ZONE_B02,16.0,43.0,-12.7,470.0,770.0,15.0,90.0,RUNNING
2024-01-07 05:00:00,ZONE_M01,15.3,38.5,-13.1,513.0,770.0,15.0,90.0,RUNNING
2024-01-07 05:00:00,ZONE_M02,15.9,39.0,-10.3,428.0,770.0,15.0,90.0,RUNNING
2024-01-07 05:00:00,ZONE_M03,16.7,36.6,-10.3,458.0,770.0,15.0,90.0,RUNNING
2024-01-07 05:00:00,ZONE_B01,17.3,34.6,-12.3,519.0,770.0,15.0,90.0,RUNNING
2024-01-07 05:00:00,ZONE_B02,15.9,38.8,-9.5,508.0,770.0,15.0,90.0,RUNNING
2024-01-07 06:00:00,ZONE_M01,20.8,48.9,-10.4,575.0,770.0,15.0,90.0,RUNNING
2024-01-07 06:00:00,ZONE_M02,20.1,56.4,-9.2,635.0,770.0,15.0,90.0,RUNNING
2024-01-07 06:00:00,ZONE_M03,20.8,55.3,-11.4,668.0,770.0,15.0,90.0,RUNNING
2024-01-07 06:00:00,ZONE_B01,20.3,60.0,-14.2,757.0,770.0,15.0,90.0,RUNNING
2024-01-07 06:00:00,ZONE_B02,20.4,60.0,-10.4,799.0,770.0,15.0,90.0,RUNNING
2024-01-07 07:00:00,ZONE_M01,19.3,60.0,-12.3,834.0,770.0,15.0,90.0,RUNNING
2024-01-07 07:00:00,ZONE_M02,19.5,60.0,-11.2,822.0,770.0,15.0,90.0,RUNNING
2024-01-07 07:00:00,ZONE_M03,20.5,60.0,-14.2,792.0,770.0,15.0,90.0,RUNNING
2024-01-07 07:00:00,ZONE_B01,20.0,40.4,-12.6,476.0,770.0,15.0,90.0,RUNNING
2024-01-07 07:00:00,ZONE_B02,19.7,58.9,-15.6,735.0,770.0,15.0,90.0,RUNNING
2024-01-07 08:00:00,ZONE_M01,20.1,52.0,-16.5,623.0,770.0,15.0,90.0,RUNNING
2024-01-07 08:00:00,ZONE_M02,19.9,60.0,-10.0,799.0,770.0,15.0,90.0,RUNNING
2024-01-07 08:00:00,ZONE_M03,19.3,57.9,-11.1,712.0,770.0,15.0,90.0,RUNNING
2024-01-07 08:00:00,ZONE_B01,20.6,60.0,-10.8,874.0,770.0,15.0,90.0,RUNNING
2024-01-07 08:00:00,ZONE_B02,20.9,57.7,-11.7,722.0,770.0,15.0,90.0,RUNNING
2024-01-07 09:00:00,ZONE_M01,19.7,53.7,-15.3,622.0,770.0,15.0,90.0,RUNNING
2024-01-07 09:00:00,ZONE_M02,19.2,60.0,-13.4,790.0,770.0,15.0,90.0,RUNNING
2024-01-07 09:00:00,ZONE_M03,20.0,60.0,-12.6,838.0,770.0,15.0,90.0,RUNNING
2024-01-07 09:00:00,ZONE_B01,19.7,51.9,-10.3,813.0,770.0,15.0,90.0,RUNNING
2024-01-07 09:00:00,ZONE_B02,20.8,50.3,-8.3,578.0,770.0,15.0,90.0,RUNNING
2024-01-07 10:00:00,ZONE_M01,19.8,58.5,-12.1,726.0,770.0,15.0,90.0,RUNNING
2024-01-07 10:00:00,ZONE_M02,20.2,60.0,-13.2,939.0,770.0,15.0,90.0,RUNNING
2024-01-07 10:00:00,ZONE_M03,20.6,60.0,-12.6,816.0,770.0,15.0,90.0,RUNNING
2024-01-07 10:00:00,ZONE_B01,20.9,55.2,-8.6,772.0,770.0,15.0,90.0,RUNNING
2024-01-07 10:00:00,ZONE_B02,20.2,60.0,-12.1,821.0,770.0,15.0,90.0,RUNNING
2024-01-07 11:00:00,ZONE_M01,19.8,59.6,-8.6,748.0,770.0,15.0,90.0,RUNNING
2024-01-07 11:00:00,ZONE_M02,20.6,57.5,-14.2,743.0,770.0,15.0,90.0,RUNNING
2024-01-07 11:00:00,ZONE_M03,20.2,47.5,-10.5,614.0,770.0,15.0,90.0,RUNNING
2024-01-07 11:00:00,ZONE_B01,20.2,50.2,-10.6,709.0,770.0,15.0,90.0,RUNNING
2024-01-07 11:00:00,ZONE_B02,19.7,60.0,-13.4,867.0,770.0,15.0,90.0,RUNNING
2024-01-07 12:00:00,ZONE_M01,20.8,60.0,-15.1,895.0,770.0,15.0,90.0,RUNNING
2024-01-07 12:00:00,ZONE_M02,19.8,44.0,-12.6,596.0,770.0,15.0,90.0,RUNNING
2024-01-07 12:00:00,ZONE_M03,20.7,47.1,-8.0,613.0,770.0,15.0,90.0,RUNNING
2024-01-07 12:00:00,ZONE_B01,20.5,60.0,-10.6,878.0,770.0,15.0,90.0,RUNNING
2024-01-07 12:00:00,ZONE_B02,19.7,48.7,-9.3,606.0,770.0,15.0,90.0,RUNNING
2024-01-07 13:00:00,ZONE_M01,20.0,60.0,-12.0,898.0,770.0,15.0,90.0,RUNNING
2024-01-07 13:00:00,ZONE_M02,20.4,60.0,-10.2,788.0,770.0,15.0,90.0,RUNNING
2024-01-07 13:00:00,ZONE_M03,19.5,50.1,-12.9,563.0,770.0,15.0,90.0,RUNNING
2024-01-07 13:00:00,ZONE_B01,19.4,60.0,-11.8,790.0,770.0,15.0,90.0,RUNNING
2024-01-07 13:00:00,ZONE_B02,19.6,60.0,-12.9,807.0,770.0,15.0,90.0,RUNNING
2024-01-07 14:00:00,ZONE_M01,19.6,60.0,-12.1,807.0,770.0,15.0,90.0,RUNNING
2024-01-07 14:00:00,ZONE_M02,20.6,58.9,-14.7,764.0,770.0,15.0,90.0,RUNNING
2024-01-07 14:00:00,ZONE_M03,20.5,50.9,-12.1,647.0,770.0,15.0,90.0,RUNNING
2024-01-07 14:00:00,ZONE_B01,19.6,52.9,-10.7,699.0,770.0,15.0,90.0,RUNNING
2024-01-07 14:00:00,ZONE_B02,19.9,59.0,-13.6,779.0,770.0,15.0,90.0,RUNNING
2024-01-07 15:00:00,ZONE_M01,19.6,59.2,-10.5,742.0,770.0,15.0,90.0,RUNNING
2024-01-07 15:00:00,ZONE_M02,19.9,50.9,-8.2,676.0,770.0,15.0,90.0,RUNNING
2024-01-07 15:00:00,ZONE_M03,19.6,59.0,-9.2,732.0,770.0,15.0,90.0,RUNNING
2024-01-07 15:00:00,ZONE_B01,20.6,53.9,-11.6,602.0,770.0,15.0,90.0,RUNNING
2024-01-07 15:00:00,ZONE_B02,20.3,56.9,-12.2,769.0,770.0,15.0,90.0,RUNNING
2024-01-07 16:00:00,ZONE_M01,19.7,60.0,-10.7,767.0,770.0,15.0,90.0,RUNNING
2024-01-07 16:00:00,ZONE_M02,19.4,59.1,-12.1,739.0,770.0,15.0,90.0,RUNNING
2024-01-07 16:00:00,ZONE_M03,20.3,55.1,-8.6,691.0,770.0,15.0,90.0,RUNNING
2024-01-07 16:00:00,ZONE_B01,20.6,53.1,-8.8,729.0,770.0,15.0,90.0,RUNNING
2024-01-07 16:00:00,ZONE_B02,21.0,54.4,-12.1,689.0,770.0,15.0,90.0,RUNNING
2024-01-07 17:00:00,ZONE_M01,19.7,56.5,-13.7,716.0,770.0,15.0,90.0,RUNNING
2024-01-07 17:00:00,ZONE_M02,20.6,50.3,-11.9,718.0,770.0,15.0,90.0,RUNNING
2024-01-07 17:00:00,ZONE_M03,20.4,60.0,-11.8,853.0,770.0,15.0,90.0,RUNNING
2024-01-07 17:00:00,ZONE_B01,20.1,48.9,-8.0,536.0,770.0,15.0,90.0,RUNNING
2024-01-07 17:00:00,ZONE_B02,19.2,40.6,-11.4,538.0,770.0,15.0,90.0,RUNNING
2024-01-07 18:00:00,ZONE_M01,19.8,56.7,-11.6,670.0,770.0,15.0,90.0,RUNNING
2024-01-07 18:00:00,ZONE_M02,18.9,60.0,-10.8,906.0,770.0,15.0,90.0,RUNNING
2024-01-07 18:00:00,ZONE_M03,20.0,56.8,-8.3,744.0,770.0,15.0,90.0,RUNNING
2024-01-07 18:00:00,ZONE_B01,19.5,60.0,-11.4,809.0,770.0,15.0,90.0,RUNNING
2024-01-07 18:00:00,ZONE_B02,20.5,53.5,-11.7,729.0,770.0,15.0,90.0,RUNNING
2024-01-07 19:00:00,ZONE_M01,20.1,60.0,-11.0,819.0,770.0,15.0,90.0,RUNNING
2024-01-07 19:00:00,ZONE_M02,20.9,56.2,-13.9,759.0,770.0,15.0,90.0,RUNNING
2024-01-07 19:00:00,ZONE_M03,19.4,60.0,-13.4,777.0,770.0,15.0,90.0,RUNNING
2024-01-07 19:00:00,ZONE_B01,20.0,60.0,-18.0,925.0,770.0,15.0,90.0,RUNNING
2024-01-07 19:00:00,ZONE_B02,20.1,55.1,-11.2,754.0,770.0,15.0,90.0,RUNNING
2024-01-07 20:00:00,ZONE_M01,20.1,60.0,-14.3,816.0,770.0,15.0,90.0,RUNNING
2024-01-07 20:00:00,ZONE_M02,20.1,56.6,-13.3,604.0,770.0,15.0,90.0,RUNNING
2024-01-07 20:00:00,ZONE_M03,20.8,52.2,-11.2,726.0,770.0,15.0,90.0,RUNNING
2024-01-07 20:00:00,ZONE_B01,21.1,49.1,-11.2,592.0,770.0,15.0,90.0,RUNNING
2024-01-07 20:00:00,ZONE_B02,20.4,49.9,-9.6,610.0,770.0,15.0,90.0,RUNNING
2024-01-07 21:00:00,ZONE_M01,20.3,43.9,-9.9,564.0,770.0,15.0,90.0,RUNNING
2024-01-07 21:00:00,ZONE_M02,20.0,58.6,-14.1,745.0,770.0,15.0,90.0,RUNNING
2024-01-07 21:00:00,ZONE_M03,20.3,60.0,-12.0,796.0,770.0,15.0,90.0,RUNNING
2024-01-07 21:00:00,ZONE_B01,19.7,60.0,-12.4,971.0,770.0,15.0,90.0,RUNNING
2024-01-07 21:00:00,ZONE_B02,19.5,60.0,-12.4,972.0,770.0,15.0,90.0,RUNNING
2024-01-07 22:00:00,ZONE_M01,20.5,53.7,-8.8,648.0,770.0,15.0,90.0,RUNNING
2024-01-07 22:00:00,ZONE_M02,19.9,54.3,-13.2,690.0,770.0,15.0,90.0,RUNNING
2024-01-07 22:00:00,ZONE_M03,19.6,50.1,-12.6,652.0,770.0,15.0,90.0,RUNNING
2024-01-07 22:00:00,ZONE_B01,19.9,51.8,-13.4,648.0,770.0,15.0,90.0,RUNNING
2024-01-07 22:00:00,ZONE_B02,19.4,58.1,-12.6,760.0,770.0,15.0,90.0,RUNNING
2024-01-07 23:00:00,ZONE_M01,16.2,39.0,-8.6,529.0,770.0,15.0,90.0,RUNNING
2024-01-07 23:00:00,ZONE_M02,16.5,36.9,-13.1,385.0,770.0,15.0,90.0,RUNNING
2024-01-07 23:00:00,ZONE_M03,15.7,42.6,-10.8,513.0,770.0,15.0,90.0,RUNNING
2024-01-07 23:00:00,ZONE_B01,16.6,43.9,-12.7,494.0,770.0,15.0,90.0,RUNNING
2024-01-07 23:00:00,ZONE_B02,15.3,40.7,-10.0,439.0,770.0,15.0,90.0,RUNNING
2024-01-08 00:00:00,ZONE_M01,16.3,39.9,-10.8,403.0,770.0,15.0,90.0,RUNNING
2024-01-08 00:00:00,ZONE_M02,15.7,39.8,-10.7,472.0,770.0,15.0,90.0,RUNNING
2024-01-08 00:00:00,ZONE_M03,16.5,46.4,-13.2,538.0,770.0,15.0,90.0,RUNNING
2024-01-08 00:00:00,ZONE_B01,15.4,35.9,-10.0,424.0,770.0,15.0,90.0,RUNNING
2024-01-08 00:00:00,ZONE_B02,15.4,45.9,-14.1,500.0,770.0,15.0,90.0,RUNNING
2024-01-08 01:00:00,ZONE_M01,15.5,45.7,-12.0,444.0,770.0,15.0,90.0,RUNNING
2024-01-08 01:00:00,ZONE_M02,16.2,40.0,-12.3,426.0,770.0,15.0,90.0,RUNNING
2024-01-08 01:00:00,ZONE_M03,16.6,38.2,-12.8,463.0,770.0,15.0,90.0,RUNNING
2024-01-08 01:00:00,ZONE_B01,15.0,36.6,-10.6,439.0,770.0,15.0,90.0,RUNNING
2024-01-08 01:00:00,ZONE_B02,16.2,35.2,-11.5,422.0,770.0,15.0,90.0,RUNNING
2024-01-08 02:00:00,ZONE_M01,16.5,38.3,-9.4,525.0,770.0,15.0,90.0,RUNNING
2024-01-08 02:00:00,ZONE_M02,16.8,38.3,-12.5,473.0,770.0,15.0,90.0,RUNNING
2024-01-08 02:00:00,ZONE_M03,16.2,40.9,-9.8,478.0,770.0,15.0,90.0,RUNNING
2024-01-08 02:00:00,ZONE_B01,15.5,42.5,-14.5,491.0,770.0,15.0,90.0,RUNNING
2024-01-08 02:00:00,ZONE_B02,15.6,40.8,-12.4,458.0,770.0,15.0,90.0,RUNNING
2024-01-08 03:00:00,ZONE_M01,15.9,37.6,-12.1,438.0,770.0,15.0,90.0,RUNNING
2024-01-08 03:00:00,ZONE_M02,15.8,38.1,-11.8,467.0,770.0,15.0,90.0,RUNNING
2024-01-08 03:00:00,ZONE_M03,16.6,47.8,-9.8,578.0,770.0,15.0,90.0,RUNNING
2024-01-08 03:00:00,ZONE_B01,15.8,40.6,-11.0,494.0,770.0,15.0,90.0,RUNNING
2024-01-08 03:00:00,ZONE_B02,16.0,38.4,-12.5,439.0,770.0,15.0,90.0,RUNNING
2024-01-08 04:00:00,ZONE_M01,16.2,39.8,-9.2,438.0,770.0,15.0,90.0,RUNNING
2024-01-08 04:00:00,ZONE_M02,16.0,40.8,-11.5,478.0,770.0,15.0,90.0,RUNNING
2024-01-08 04:00:00,ZONE_M03,16.2,38.0,-6.8,440.0,770.0,15.0,90.0,RUNNING
2024-01-08 04:00:00,ZONE_B01,16.4,38.3,-12.1,462.0,770.0,15.0,90.0,RUNNING
2024-01-08 04:00:00,ZONE_B02,16.5,40.8,-15.9,508.0,770.0,15.0,90.0,RUNNING
2024-01-08 05:00:00,ZONE_M01,16.0,39.3,-10.5,459.0,770.0,15.0,90.0,RUNNING
2024-01-08 05:00:00,ZONE_M02,15.7,39.9,-12.9,489.0,770.0,15.0,90.0,RUNNING
2024-01-08 05:00:00,ZONE_M03,16.5,42.8,-12.5,489.0,770.0,15.0,90.0,RUNNING
2024-01-08 05:00:00,ZONE_B01,16.5,39.3,-14.5,442.0,770.0,15.0,90.0,RUNNING
2024-01-08 05:00:00,ZONE_B02,15.8,38.6,-14.5,420.0,770.0,15.0,90.0,RUNNING
2024-01-08 06:00:00,ZONE_M01,20.4,60.0,-11.6,881.0,770.0,15.0,90.0,RUNNING
2024-01-08 06:00:00,ZONE_M02,19.8,53.2,-12.6,673.0,770.0,15.0,90.0,RUNNING
2024-01-08 06:00:00,ZONE_M03,19.8,58.9,-11.8,774.0,770.0,15.0,90.0,RUNNING
2024-01-08 06:00:00,ZONE_B01,19.0,58.0,-12.5,794.0,770.0,15.0,90.0,RUNNING
2024-01-08 06:00:00,ZONE_B02,19.9,45.7,-11.3,566.0,770.0,15.0,90.0,RUNNING
2024-01-08 07:00:00,ZONE_M01,20.2,60.0,-9.3,912.0,770.0,15.0,90.0,RUNNING
2024-01-08 07:00:00,ZONE_M02,19.6,48.7,-11.7,618.0,770.0,15.0,90.0,RUNNING
2024-01-08 07:00:00,ZONE_M03,19.5,54.0,-11.2,742.0,770.0,15.0,90.0,RUNNING
2024-01-08 07:00:00,ZONE_B01,19.5,60.0,-12.3,806.0,770.0,15.0,90.0,RUNNING
2024-01-08 07:00:00,ZONE_B02,20.0,46.1,-13.9,680.0,770.0,15.0,90.0,RUNNING
2024-01-08 08:00:00,ZONE_M01,20.3,60.0,-13.9,803.0,770.0,15.0,90.0,RUNNING
2024-01-08 08:00:00,ZONE_M02,19.9,44.0,-10.6,640.0,770.0,15.0,90.0,RUNNING
2024-01-08 08:00:00,ZONE_M03,19.6,40.5,-14.2,489.0,770.0,15.0,90.0,RUNNING
2024-01-08 08:00:00,ZONE_B01,20.8,53.3,-12.5,734.0,770.0,15.0,90.0,RUNNING
2024-01-08 08:00:00,ZONE_B02,19.9,55.9,-12.6,679.0,770.0,15.0,90.0,RUNNING
2024-01-08 09:00:00,ZONE_M01,19.9,53.8,-10.6,750.0,770.0,15.0,90.0,RUNNING
2024-01-08 09:00:00,ZONE_M02,19.7,60.0,-12.8,750.0,770.0,15.0,90.0,RUNNING
2024-01-08 09:00:00,ZONE_M03,20.0,59.5,-11.7,724.0,770.0,15.0,90.0,RUNNING
2024-01-08 09:00:00,ZONE_B01,20.4,53.0,-10.1,637.0,770.0,15.0,90.0,RUNNING
2024-01-08 09:00:00,ZONE_B02,20.0,51.6,-7.8,640.0,770.0,15.0,90.0,RUNNING
2024-01-08 10:00:00,ZONE_M01,20.6,46.8,-13.0,640.0,770.0,15.0,90.0,RUNNING
2024-01-08 10:00:00,ZONE_M02,20.0,47.1,-11.5,621.0,770.0,15.0,90.0,RUNNING
2024-01-08 10:00:00,ZONE_M03,20.4,59.9,-13.8,849.0,770.0,15.0,90.0,RUNNING
2024-01-08 10:00:00,ZONE_B01,20.6,60.0,-11.5,793.0,770.0,15.0,90.0,RUNNING
2024-01-08 10:00:00,ZONE_B02,20.0,51.5,-7.0,614.0,770.0,15.0,90.0,RUNNING
2024-01-08 11:00:00,ZONE_M01,20.8,43.0,-11.6,576.0,770.0,15.0,90.0,RUNNING
2024-01-08 11:00:00,ZONE_M02,19.0,49.4,-12.3,578.0,770.0,15.0,90.0,RUNNING
2024-01-08 11:00:00,ZONE_M03,20.6,53.1,-12.6,671.0,770.0,15.0,90.0,RUNNING
