timestamp,zone_id,occupancy,indoor_temp_c,outdoor_temp_c,heating_load_kw
2024-01-19 07:00:00,ZONE_B01,0.7,19.9,-13.9,0.57
2024-01-19 07:00:00,ZONE_B02,0.7,20.3,-13.9,0.57
2024-01-19 08:00:00,ZONE_M01,0.53,20.0,-15.7,0.54
2024-01-19 08:00:00,ZONE_M02,0.53,20.0,-15.7,0.54
2024-01-19 08:00:00,ZONE_M03,0.53,19.8,-15.7,0.54
2024-01-19 08:00:00,ZONE_B01,0.53,19.7,-15.7,0.54
2024-01-19 08:00:00,ZONE_B02,0.53,19.6,-15.7,0.54
2024-01-19 09:00:00,ZONE_M01,0.6,20.4,-18.7,0.62
2024-01-19 09:00:00,ZONE_M02,0.6,19.3,-18.7,0.62
2024-01-19 09:00:00,ZONE_M03,0.6,20.0,-18.7,0.62
2024-01-19 09:00:00,ZONE_B01,0.6,19.9,-18.7,0.62
2024-01-19 09:00:00,ZONE_B02,0.6,20.2,-18.7,0.62
2024-01-19 10:00:00,ZONE_M01,0.7,20.3,-11.8,0.54
2024-01-19 10:00:00,ZONE_M02,0.7,19.1,-11.8,0.54
2024-01-19 10:00:00,ZONE_M03,0.7,19.6,-11.8,0.54
2024-01-19 10:00:00,ZONE_B01,0.7,20.2,-11.8,0.54
2024-01-19 10:00:00,ZONE_B02,0.7,20.2,-11.8,0.54
2024-01-19 11:00:00,ZONE_M01,0.65,19.2,-12.5,0.53
2024-01-19 11:00:00,ZONE_M02,0.65,20.4,-12.5,0.53
2024-01-19 11:00:00,ZONE_M03,0.65,20.3,-12.5,0.53
2024-01-19 11:00:00,ZONE_B01,0.65,19.3,-12.5,0.53
2024-01-19 11:00:00,ZONE_B02,0.65,19.5,-12.5,0.53
2024-01-19 12:00:00,ZONE_M01,0.56,19.4,-14.9,0.54
2024-01-19 12:00:00,ZONE_M02,0.56,19.6,-14.9,0.54
2024-01-19 12:00:00,ZONE_M03,0.56,19.3,-14.9,0.54
2024-01-19 12:00:00,ZONE_B01,0.56,19.4,-14.9,0.54
2024-01-19 12:00:00,ZONE_B02,0.56,19.2,-14.9,0.54
2024-01-19 13:00:00,ZONE_M01,0.65,20.9,-18.3,0.63
2024-01-19 13:00:00,ZONE_M02,0.65,20.0,-18.3,0.63
2024-01-19 13:00:00,ZONE_M03,0.65,19.5,-18.3,0.63
2024-01-19 13:00:00,ZONE_B01,0.65,20.0,-18.3,0.63
2024-01-19 13:00:00,ZONE_B02,0.65,20.5,-18.3,0.63
2024-01-19 14:00:00,ZONE_M01,0.71,20.1,-16.9,0.63
2024-01-19 14:00:00,ZONE_M02,0.71,20.6,-16.9,0.63
2024-01-19 14:00:00,ZONE_M03,0.71,20.0,-16.9,0.63
2024-01-19 14:00:00,ZONE_B01,0.71,20.2,-16.9,0.63
2024-01-19 14:00:00,ZONE_B02,0.71,19.9,-16.9,0.63
2024-01-19 15:00:00,ZONE_M01,0.7,21.3,-13.4,0.57
2024-01-19 15:00:00,ZONE_M02,0.7,20.0,-13.4,0.57
2024-01-19 15:00:00,ZONE_M03,0.7,20.1,-13.4,0.57
2024-01-19 15:00:00,ZONE_B01,0.7,20.1,-13.4,0.57
2024-01-19 15:00:00,ZONE_B02,0.7,20.2,-13.4,0.57
2024-01-19 16:00:00,ZONE_M01,0.86,20.4,-14.0,0.63
2024-01-19 16:00:00,ZONE_M02,0.86,20.8,-14.0,0.63
2024-01-19 16:00:00,ZONE_M03,0.86,20.8,-14.0,0.63
2024-01-19 16:00:00,ZONE_B01,0.86,20.0,-14.0,0.63
2024-01-19 16:00:00,ZONE_B02,0.86,20.6,-14.0,0.63
2024-01-19 17:00:00,ZONE_M01,0.8,21.3,-17.1,0.67
2024-01-19 17:00:00,ZONE_M02,0.8,19.5,-17.1,0.67
2024-01-19 17:00:00,ZONE_M03,0.8,19.9,-17.1,0.67
2024-01-19 17:00:00,ZONE_B01,0.8,20.0,-17.1,0.67
2024-01-19 17:00:00,ZONE_B02,0.8,20.1,-17.1,0.67
2024-01-19 18:00:00,ZONE_M01,0.72,21.1,-14.0,0.58
2024-01-19 18:00:00,ZONE_M02,0.72,20.4,-14.0,0.58
2024-01-19 18:00:00,ZONE_M03,0.72,20.5,-14.0,0.58
2024-01-19 18:00:00,ZONE_B01,0.72,20.9,-14.0,0.58
2024-01-19 18:00:00,ZONE_B02,0.72,19.8,-14.0,0.58
2024-01-19 19:00:00,ZONE_M01,0.65,20.6,-14.4,0.57
2024-01-19 19:00:00,ZONE_M02,0.65,19.6,-14.4,0.57
2024-01-19 19:00:00,ZONE_M03,0.65,20.3,-14.4,0.57
2024-01-19 19:00:00,ZONE_B01,0.65,20.1,-14.4,0.57
2024-01-19 19:00:00,ZONE_B02,0.65,19.8,-14.4,0.57
2024-01-19 20:00:00,ZONE_M01,0.58,20.0,-15.8,0.57
2024-01-19 20:00:00,ZONE_M02,0.58,21.0,-15.8,0.57
2024-01-19 20:00:00,ZONE_M03,0.58,20.1,-15.8,0.57
2024-01-19 20:00:00,ZONE_B01,0.58,20.4,-15.8,0.57
2024-01-19 20:00:00,ZONE_B02,0.58,19.4,-15.8,0.57
2024-01-19 21:00:00,ZONE_M01,0.58,20.5,-15.6,0.56
2024-01-19 21:00:00,ZONE_M02,0.58,19.9,-15.6,0.56
2024-01-19 21:00:00,ZONE_M03,0.58,19.7,-15.6,0.56
2024-01-19 21:00:00,ZONE_B01,0.58,19.7,-15.6,0.56
2024-01-19 21:00:00,ZONE_B02,0.58,19.9,-15.6,0.56
2024-01-19 22:00:00,ZONE_M01,0.63,20.3,-16.7,0.6
2024-01-19 22:00:00,ZONE_M02,0.63,19.9,-16.7,0.6
2024-01-19 22:00:00,ZONE_M03,0.63,18.8,-16.7,0.6
2024-01-19 22:00:00,ZONE_B01,0.63,19.0,-16.7,0.6
2024-01-19 22:00:00,ZONE_B02,0.63,20.6,-16.7,0.6
2024-01-19 23:00:00,ZONE_M01,0.1,17.4,-13.8,0.37
2024-01-19 23:00:00,ZONE_M02,0.1,18.3,-13.8,0.37
2024-01-19 23:00:00,ZONE_M03,0.1,18.6,-13.8,0.37
2024-01-19 23:00:00,ZONE_B01,0.1,18.3,-13.8,0.37
2024-01-19 23:00:00,ZONE_B02,0.1,17.6,-13.8,0.37
2024-01-20 00:00:00,ZONE_M01,0.21,18.9,-13.4,0.4
2024-01-20 00:00:00,ZONE_M02,0.21,19.1,-13.4,0.4
2024-01-20 00:00:00,ZONE_M03,0.21,19.3,-13.4,0.4
2024-01-20 00:00:00,ZONE_B01,0.21,18.4,-13.4,0.4
2024-01-20 00:00:00,ZONE_B02,0.21,19.1,-13.4,0.4
2024-01-20 01:00:00,ZONE_M01,0.16,18.5,-13.8,0.39
2024-01-20 01:00:00,ZONE_M02,0.16,18.9,-13.8,0.39
2024-01-20 01:00:00,ZONE_M03,0.16,19.3,-13.8,0.39
2024-01-20 01:00:00,ZONE_B01,0.16,17.8,-13.8,0.39
2024-01-20 01:00:00,ZONE_B02,0.16,18.1,-13.8,0.39
2024-01-20 02:00:00,ZONE_M01,0.11,18.2,-17.3,0.41
2024-01-20 02:00:00,ZONE_M02,0.11,18.3,-17.3,0.41
2024-01-20 02:00:00,ZONE_M03,0.11,17.9,-17.3,0.41
2024-01-20 02:00:00,ZONE_B01,0.11,18.6,-17.3,0.41
2024-01-20 02:00:00,ZONE_B02,0.11,17.3,-17.3,0.41
2024-01-20 03:00:00,ZONE_M01,0.14,18.5,-15.1,0.4
2024-01-20 03:00:00,ZONE_M02,0.14,18.0,-15.1,0.4
2024-01-20 03:00:00,ZONE_M03,0.14,18.1,-15.1,0.4
2024-01-20 03:00:00,ZONE_B01,0.14,17.9,-15.1,0.4
2024-01-20 03:00:00,ZONE_B02,0.14,18.7,-15.1,0.4
2024-01-20 04:00:00,ZONE_M01,0.28,18.1,-15.9,0.46
2024-01-20 04:00:00,ZONE_M02,0.28,19.2,-15.9,0.46
2024-01-20 04:00:00,ZONE_M03,0.28,18.4,-15.9,0.46
2024-01-20 04:00:00,ZONE_B01,0.28,18.3,-15.9,0.46
2024-01-20 04:00:00,ZONE_B02,0.28,18.5,-15.9,0.46
2024-01-20 05:00:00,ZONE_M01,0.16,18.6,-11.5,0.37
2024-01-20 05:00:00,ZONE_M02,0.16,19.1,-11.5,0.37
2024-01-20 05:00:00,ZONE_M03,0.16,18.2,-11.5,0.37
2024-01-20 05:00:00,ZONE_B01,0.16,18.5,-11.5,0.37
2024-01-20 05:00:00,ZONE_B02,0.16,19.5,-11.5,0.37
2024-01-20 06:00:00,ZONE_M01,0.77,20.6,-15.3,0.62
2024-01-20 06:00:00,ZONE_M02,0.77,19.9,-15.3,0.62
2024-01-20 06:00:00,ZONE_M03,0.77,19.9,-15.3,0.62
2024-01-20 06:00:00,ZONE_B01,0.77,20.5,-15.3,0.62
2024-01-20 06:00:00,ZONE_B02,0.77,19.9,-15.3,0.62
2024-01-20 07:00:00,ZONE_M01,0.71,20.5,-16.1,0.62
2024-01-20 07:00:00,ZONE_M02,0.71,19.9,-16.1,0.62
2024-01-20 07:00:00,ZONE_M03,0.71,20.1,-16.1,0.62
2024-01-20 07:00:00,ZONE_B01,0.71,20.3,-16.1,0.62
2024-01-20 07:00:00,ZONE_B02,0.71,20.9,-16.1,0.62
2024-01-20 08:00:00,ZONE_M01,0.68,20.1,-15.5,0.6
2024-01-20 08:00:00,ZONE_M02,0.68,20.4,-15.5,0.6
2024-01-20 08:00:00,ZONE_M03,0.68,20.6,-15.5,0.6
2024-01-20 08:00:00,ZONE_B01,0.68,20.4,-15.5,0.6
2024-01-20 08:00:00,ZONE_B02,0.68,21.0,-15.5,0.6
2024-01-20 09:00:00,ZONE_M01,0.77,20.2,-15.1,0.62
2024-01-20 09:00:00,ZONE_M02,0.77,20.1,-15.1,0.62
2024-01-20 09:00:00,ZONE_M03,0.77,20.0,-15.1,0.62
2024-01-20 09:00:00,ZONE_B01,0.77,21.0,-15.1,0.62
2024-01-20 09:00:00,ZONE_B02,0.77,21.2,-15.1,0.62
2024-01-20 10:00:00,ZONE_M01,0.7,20.0,-16.2,0.61
2024-01-20 10:00:00,ZONE_M02,0.7,20.5,-16.2,0.61
2024-01-20 10:00:00,ZONE_M03,0.7,20.1,-16.2,0.61
2024-01-20 10:00:00,ZONE_B01,0.7,20.2,-16.2,0.61
2024-01-20 10:00:00,ZONE_B02,0.7,19.0,-16.2,0.61
2024-01-20 11:00:00,ZONE_M01,0.47,19.9,-15.0,0.51
2024-01-20 11:00:00,ZONE_M02,0.47,19.5,-15.0,0.51
2024-01-20 11:00:00,ZONE_M03,0.47,19.5,-15.0,0.51
2024-01-20 11:00:00,ZONE_B01,0.47,19.8,-15.0,0.51
2024-01-20 11:00:00,ZONE_B02,0.47,19.4,-15.0,0.51
2024-01-20 12:00:00,ZONE_M01,0.53,18.1,-14.2,0.52
2024-01-20 12:00:00,ZONE_M02,0.53,19.2,-14.2,0.52
2024-01-20 12:00:00,ZONE_M03,0.53,19.4,-14.2,0.52
2024-01-20 12:00:00,ZONE_B01,0.53,20.0,-14.2,0.52
2024-01-20 12:00:00,ZONE_B02,0.53,19.7,-14.2,0.52
2024-01-20 13:00:00,ZONE_M01,1.0,21.7,-15.4,0.71
2024-01-20 13:00:00,ZONE_M02,1.0,20.4,-15.4,0.71
2024-01-20 13:00:00,ZONE_M03,1.0,20.9,-15.4,0.71
2024-01-20 13:00:00,ZONE_B01,1.0,21.2,-15.4,0.71
2024-01-20 13:00:00,ZONE_B02,1.0,21.5,-15.4,0.71
2024-01-20 14:00:00,ZONE_M01,0.56,19.9,-16.1,0.56
2024-01-20 14:00:00,ZONE_M02,0.56,20.6,-16.1,0.56
2024-01-20 14:00:00,ZONE_M03,0.56,19.7,-16.1,0.56
2024-01-20 14:00:00,ZONE_B01,0.56,19.8,-16.1,0.56
2024-01-20 14:00:00,ZONE_B02,0.56,19.1,-16.1,0.56
2024-01-20 15:00:00,ZONE_M01,0.52,19.3,-15.8,0.54
2024-01-20 15:00:00,ZONE_M02,0.52,18.5,-15.8,0.54
2024-01-20 15:00:00,ZONE_M03,0.52,19.8,-15.8,0.54
2024-01-20 15:00:00,ZONE_B01,0.52,19.3,-15.8,0.54
2024-01-20 15:00:00,ZONE_B02,0.52,19.5,-15.8,0.54
2024-01-20 16:00:00,ZONE_M01,0.51,19.0,-13.2,0.5
2024-01-20 16:00:00,ZONE_M02,0.51,20.3,-13.2,0.5
2024-01-20 16:00:00,ZONE_M03,0.51,19.4,-13.2,0.5
2024-01-20 16:00:00,ZONE_B01,0.51,18.8,-13.2,0.5
2024-01-20 16:00:00,ZONE_B02,0.51,19.4,-13.2,0.5
2024-01-20 17:00:00,ZONE_M01,0.69,20.2,-12.4,0.55
2024-01-20 17:00:00,ZONE_M02,0.69,19.4,-12.4,0.55
2024-01-20 17:00:00,ZONE_M03,0.69,20.8,-12.4,0.55
2024-01-20 17:00:00,ZONE_B01,0.69,19.9,-12.4,0.55
2024-01-20 17:00:00,ZONE_B02,0.69,20.3,-12.4,0.55
2024-01-20 18:00:00,ZONE_M01,0.46,19.2,-14.9,0.51
2024-01-20 18:00:00,ZONE_M02,0.46,18.7,-14.9,0.51
2024-01-20 18:00:00,ZONE_M03,0.46,19.8,-14.9,0.51
2024-01-20 18:00:00,ZONE_B01,0.46,19.5,-14.9,0.51
2024-01-20 18:00:00,ZONE_B02,0.46,19.4,-14.9,0.51
2024-01-20 19:00:00,ZONE_M01,0.69,20.4,-13.2,0.56
2024-01-20 19:00:00,ZONE_M02,0.69,19.0,-13.2,0.56
2024-01-20 19:00:00,ZONE_M03,0.69,19.6,-13.2,0.56
2024-01-20 19:00:00,ZONE_B01,0.69,20.5,-13.2,0.56
2024-01-20 19:00:00,ZONE_B02,0.69,21.3,-13.2,0.56
2024-01-20 20:00:00,ZONE_M01,0.9,21.0,-17.6,0.71
2024-01-20 20:00:00,ZONE_M02,0.9,20.4,-17.6,0.71
2024-01-20 20:00:00,ZONE_M03,0.9,20.9,-17.6,0.71
2024-01-20 20:00:00,ZONE_B01,0.9,20.7,-17.6,0.71
2024-01-20 20:00:00,ZONE_B02,0.9,20.5,-17.6,0.71
2024-01-20 21:00:00,ZONE_M01,0.49,19.6,-12.3,0.48
2024-01-20 21:00:00,ZONE_M02,0.49,19.8,-12.3,0.48
2024-01-20 21:00:00,ZONE_M03,0.49,20.2,-12.3,0.48
2024-01-20 21:00:00,ZONE_B01,0.49,19.8,-12.3,0.48
2024-01-20 21:00:00,ZONE_B02,0.49,20.1,-12.3,0.48
2024-01-20 22:00:00,ZONE_M01,0.49,19.3,-17.1,0.55
2024-01-20 22:00:00,ZONE_M02,0.49,19.0,-17.1,0.55
2024-01-20 22:00:00,ZONE_M03,0.49,18.7,-17.1,0.55
2024-01-20 22:00:00,ZONE_B01,0.49,19.1,-17.1,0.55
2024-01-20 22:00:00,ZONE_B02,0.49,19.5,-17.1,0.55
2024-01-20 23:00:00,ZONE_M01,0.06,18.0,-17.8,0.4
2024-01-20 23:00:00,ZONE_M02,0.06,19.1,-17.8,0.4
2024-01-20 23:00:00,ZONE_M03,0.06,18.4,-17.8,0.4
2024-01-20 23:00:00,ZONE_B01,0.06,18.9,-17.8,0.4
2024-01-20 23:00:00,ZONE_B02,0.06,18.2,-17.8,0.4
2024-01-21 00:00:00,ZONE_M01,0.1,18.7,-16.7,0.4
2024-01-21 00:00:00,ZONE_M02,0.1,17.9,-16.7,0.4
2024-01-21 00:00:00,ZONE_M03,0.1,18.5,-16.7,0.4
2024-01-21 00:00:00,ZONE_B01,0.1,18.8,-16.7,0.4
2024-01-21 00:00:00,ZONE_B02,0.1,18.2,-16.7,0.4
2024-01-21 01:00:00,ZONE_M01,0.31,19.1,-16.9,0.49
2024-01-21 01:00:00,ZONE_M02,0.31,19.6,-16.9,0.49
2024-01-21 01:00:00,ZONE_M03,0.31,19.0,-16.9,0.49
2024-01-21 01:00:00,ZONE_B01,0.31,18.6,-16.9,0.49
2024-01-21 01:00:00,ZONE_B02,0.31,19.2,-16.9,0.49
2024-01-21 02:00:00,ZONE_M01,0.3,18.9,-15.3,0.46
2024-01-21 02:00:00,ZONE_M02,0.3,18.8,-15.3,0.46
2024-01-21 02:00:00,ZONE_M03,0.3,18.9,-15.3,0.46
2024-01-21 02:00:00,ZONE_B01,0.3,19.3,-15.3,0.46
2024-01-21 02:00:00,ZONE_B02,0.3,19.3,-15.3,0.46
2024-01-21 03:00:00,ZONE_M01,0.25,19.6,-17.8,0.47
2024-01-21 03:00:00,ZONE_M02,0.25,18.5,-17.8,0.47
2024-01-21 03:00:00,ZONE_M03,0.25,18.7,-17.8,0.47
2024-01-21 03:00:00,ZONE_B01,0.25,18.6,-17.8,0.47
2024-01-21 03:00:00,ZONE_B02,0.25,18.5,-17.8,0.47
2024-01-21 04:00:00,ZONE_M01,0.2,19.4,-14.0,0.41
2024-01-21 04:00:00,ZONE_M02,0.2,18.2,-14.0,0.41
2024-01-21 04:00:00,ZONE_M03,0.2,18.1,-14.0,0.41
2024-01-21 04:00:00,ZONE_B01,0.2,19.0,-14.0,0.41
2024-01-21 04:00:00,ZONE_B02,0.2,18.4,-14.0,0.41
2024-01-21 05:00:00,ZONE_M01,0.12,18.5,-17.4,0.42
2024-01-21 05:00:00,ZONE_M02,0.12,17.7,-17.4,0.42
2024-01-21 05:00:00,ZONE_M03,0.12,18.1,-17.4,0.42
2024-01-21 05:00:00,ZONE_B01,0.12,18.4,-17.4,0.42
2024-01-21 05:00:00,ZONE_B02,0.12,19.2,-17.4,0.42
2024-01-21 06:00:00,ZONE_M01,0.87,20.2,-17.6,0.7
2024-01-21 06:00:00,ZONE_M02,0.87,20.3,-17.6,0.7
2024-01-21 06:00:00,ZONE_M03,0.87,21.3,-17.6,0.7
2024-01-21 06:00:00,ZONE_B01,0.87,20.1,-17.6,0.7
2024-01-21 06:00:00,ZONE_B02,0.87,20.5,-17.6,0.7
2024-01-21 07:00:00,ZONE_M01,0.59,20.5,-16.1,0.58
2024-01-21 07:00:00,ZONE_M02,0.59,19.3,-16.1,0.58
2024-01-21 07:00:00,ZONE_M03,0.59,20.1,-16.1,0.58
2024-01-21 07:00:00,ZONE_B01,0.59,19.8,-16.1,0.58
2024-01-21 07:00:00,ZONE_B02,0.59,20.0,-16.1,0.58
2024-01-21 08:00:00,ZONE_M01,0.56,20.4,-16.4,0.57
2024-01-21 08:00:00,ZONE_M02,0.56,19.2,-16.4,0.57
2024-01-21 08:00:00,ZONE_M03,0.56,20.1,-16.4,0.57
2024-01-21 08:00:00,ZONE_B01,0.56,18.1,-16.4,0.57
2024-01-21 08:00:00,ZONE_B02,0.56,19.6,-16.4,0.57
2024-01-21 09:00:00,ZONE_M01,0.98,21.1,-19.4,0.78
2024-01-21 09:00:00,ZONE_M02,0.98,21.3,-19.4,0.78
2024-01-21 09:00:00,ZONE_M03,0.98,21.1,-19.4,0.78
2024-01-21 09:00:00,ZONE_B01,0.98,20.9,-19.4,0.78
2024-01-21 09:00:00,ZONE_B02,0.98,20.2,-19.4,0.78
2024-01-21 10:00:00,ZONE_M01,0.63,20.0,-17.2,0.6
2024-01-21 10:00:00,ZONE_M02,0.63,19.5,-17.2,0.6
2024-01-21 10:00:00,ZONE_M03,0.63,19.7,-17.2,0.6
2024-01-21 10:00:00,ZONE_B01,0.63,19.3,-17.2,0.6
2024-01-21 10:00:00,ZONE_B02,0.63,19.3,-17.2,0.6
2024-01-21 11:00:00,ZONE_M01,0.87,21.4,-13.9,0.64
2024-01-21 11:00:00,ZONE_M02,0.87,20.6,-13.9,0.64
2024-01-21 11:00:00,ZONE_M03,0.87,20.3,-13.9,0.64
2024-01-21 11:00:00,ZONE_B01,0.87,20.1,-13.9,0.64
2024-01-21 11:00:00,ZONE_B02,0.87,21.3,-13.9,0.64
2024-01-21 12:00:00,ZONE_M01,0.58,18.7,-15.2,0.56
2024-01-21 12:00:00,ZONE_M02,0.58,20.0,-15.2,0.56
2024-01-21 12:00:00,ZONE_M03,0.58,19.7,-15.2,0.56
2024-01-21 12:00:00,ZONE_B01,0.58,20.2,-15.2,0.56
2024-01-21 12:00:00,ZONE_B02,0.58,19.8,-15.2,0.56
2024-01-21 13:00:00,ZONE_M01,0.78,20.9,-15.9,0.64
2024-01-21 13:00:00,ZONE_M02,0.78,20.4,-15.9,0.64
2024-01-21 13:00:00,ZONE_M03,0.78,19.9,-15.9,0.64
2024-01-21 13:00:00,ZONE_B01,0.78,20.5,-15.9,0.64
2024-01-21 13:00:00,ZONE_B02,0.78,21.1,-15.9,0.64
2024-01-21 14:00:00,ZONE_M01,0.75,20.3,-14.4,0.6
2024-01-21 14:00:00,ZONE_M02,0.75,21.0,-14.4,0.6
2024-01-21 14:00:00,ZONE_M03,0.75,20.7,-14.4,0.6
2024-01-21 14:00:00,ZONE_B01,0.75,20.0,-14.4,0.6
2024-01-21 14:00:00,ZONE_B02,0.75,19.9,-14.4,0.6
2024-01-21 15:00:00,ZONE_M01,0.63,20.4,-16.2,0.59
2024-01-21 15:00:00,ZONE_M02,0.63,20.3,-16.2,0.59
2024-01-21 15:00:00,ZONE_M03,0.63,21.0,-16.2,0.59
2024-01-21 15:00:00,ZONE_B01,0.63,19.8,-16.2,0.59
2024-01-21 15:00:00,ZONE_B02,0.63,19.8,-16.2,0.59
2024-01-21 16:00:00,ZONE_M01,0.5,19.6,-14.3,0.52
2024-01-21 16:00:00,ZONE_M02,0.5,19.6,-14.3,0.52
2024-01-21 16:00:00,ZONE_M03,0.5,20.1,-14.3,0.52
2024-01-21 16:00:00,ZONE_B01,0.5,19.8,-14.3,0.52
2024-01-21 16:00:00,ZONE_B02,0.5,20.2,-14.3,0.52
2024-01-21 17:00:00,ZONE_M01,0.6,20.0,-14.6,0.55
2024-01-21 17:00:00,ZONE_M02,0.6,20.3,-14.6,0.55
2024-01-21 17:00:00,ZONE_M03,0.6,20.2,-14.6,0.55
2024-01-21 17:00:00,ZONE_B01,0.6,20.3,-14.6,0.55
2024-01-21 17:00:00,ZONE_B02,0.6,19.9,-14.6,0.55
2024-01-21 18:00:00,ZONE_M01,0.72,20.2,-13.2,0.57
2024-01-21 18:00:00,ZONE_M02,0.72,20.1,-13.2,0.57
2024-01-21 18:00:00,ZONE_M03,0.72,19.4,-13.2,0.57
2024-01-21 18:00:00,ZONE_B01,0.72,20.3,-13.2,0.57
2024-01-21 18:00:00,ZONE_B02,0.72,19.7,-13.2,0.57
2024-01-21 19:00:00,ZONE_M01,0.52,19.0,-16.4,0.55
2024-01-21 19:00:00,ZONE_M02,0.52,19.8,-16.4,0.55
2024-01-21 19:00:00,ZONE_M03,0.52,19.1,-16.4,0.55
2024-01-21 19:00:00,ZONE_B01,0.52,19.7,-16.4,0.55
2024-01-21 19:00:00,ZONE_B02,0.52,20.0,-16.4,0.55
2024-01-21 20:00:00,ZONE_M01,0.78,21.5,-14.6,0.62
2024-01-21 20:00:00,ZONE_M02,0.78,20.4,-14.6,0.62
2024-01-21 20:00:00,ZONE_M03,0.78,19.2,-14.6,0.62
2024-01-21 20:00:00,ZONE_B01,0.78,20.3,-14.6,0.62
2024-01-21 20:00:00,ZONE_B02,0.78,19.3,-14.6,0.62
2024-01-21 21:00:00,ZONE_M01,0.56,19.8,-16.1,0.56
2024-01-21 21:00:00,ZONE_M02,0.56,18.9,-16.1,0.56
2024-01-21 21:00:00,ZONE_M03,0.56,19.9,-16.1,0.56
2024-01-21 21:00:00,ZONE_B01,0.56,19.2,-16.1,0.56
2024-01-21 21:00:00,ZONE_B02,0.56,19.6,-16.1,0.56
2024-01-21 22:00:00,ZONE_M01,0.8,20.6,-14.1,0.61
2024-01-21 22:00:00,ZONE_M02,0.8,20.2,-14.1,0.61
2024-01-21 22:00:00,ZONE_M03,0.8,21.1,-14.1,0.61
2024-01-21 22:00:00,ZONE_B01,0.8,20.9,-14.1,0.61
2024-01-21 22:00:00,ZONE_B02,0.8,20.0,-14.1,0.61
2024-01-21 23:00:00,ZONE_M01,0.35,17.8,-13.0,0.45
2024-01-21 23:00:00,ZONE_M02,0.35,18.6,-13.0,0.45
2024-01-21 23:00:00,ZONE_M03,0.35,18.8,-13.0,0.45
2024-01-21 23:00:00,ZONE_B01,0.35,19.1,-13.0,0.45
2024-01-21 23:00:00,ZONE_B02,0.35,18.8,-13.0,0.45
2024-01-22 00:00:00,ZONE_M01,0.22,19.0,-14.8,0.42
2024-01-22 00:00:00,ZONE_M02,0.22,19.3,-14.8,0.42
2024-01-22 00:00:00,ZONE_M03,0.22,18.6,-14.8,0.42
2024-01-22 00:00:00,ZONE_B01,0.22,18.8,-14.8,0.42
2024-01-22 00:00:00,ZONE_B02,0.22,19.2,-14.8,0.42
2024-01-22 01:00:00,ZONE_M01,0.13,18.8,-12.1,0.36
2024-01-22 01:00:00,ZONE_M02,0.13,18.8,-12.1,0.36
2024-01-22 01:00:00,ZONE_M03,0.13,17.6,-12.1,0.36
2024-01-22 01:00:00,ZONE_B01,0.13,18.2,-12.1,0.36
2024-01-22 01:00:00,ZONE_B02,0.13,18.1,-12.1,0.36
2024-01-22 02:00:00,ZONE_M01,0.09,18.7,-14.2,0.37
2024-01-22 02:00:00,ZONE_M02,0.09,18.4,-14.2,0.37
2024-01-22 02:00:00,ZONE_M03,0.09,18.6,-14.2,0.37
2024-01-22 02:00:00,ZONE_B01,0.09,18.4,-14.2,0.37
2024-01-22 02:00:00,ZONE_B02,0.09,17.5,-14.2,0.37
2024-01-22 03:00:00,ZONE_M01,0.05,17.6,-13.9,0.36
2024-01-22 03:00:00,ZONE_M02,0.05,18.4,-13.9,0.36
2024-01-22 03:00:00,ZONE_M03,0.05,18.3,-13.9,0.36
2024-01-22 03:00:00,ZONE_B01,0.05,17.4,-13.9,0.36
2024-01-22 03:00:00,ZONE_B02,0.05,18.1,-13.9,0.36
2024-01-22 04:00:00,ZONE_M01,0.24,19.0,-16.7,0.45
2024-01-22 04:00:00,ZONE_M02,0.24,18.9,-16.7,0.45
2024-01-22 04:00:00,ZONE_M03,0.24,18.9,-16.7,0.45
2024-01-22 04:00:00,ZONE_B01,0.24,17.8,-16.7,0.45
2024-01-22 04:00:00,ZONE_B02,0.24,18.5,-16.7,0.45
2024-01-22 05:00:00,ZONE_M01,0.01,18.3,-12.3,0.33
2024-01-22 05:00:00,ZONE_M02,0.01,17.9,-12.3,0.33
2024-01-22 05:00:00,ZONE_M03,0.01,17.6,-12.3,0.33
2024-01-22 05:00:00,ZONE_B01,0.01,18.2,-12.3,0.33
2024-01-22 05:00:00,ZONE_B02,0.01,17.3,-12.3,0.33
2024-01-22 06:00:00,ZONE_M01,0.42,19.4,-15.8,0.51
2024-01-22 06:00:00,ZONE_M02,0.42,19.2,-15.8,0.51
2024-01-22 06:00:00,ZONE_M03,0.42,19.2,-15.8,0.51
2024-01-22 06:00:00,ZONE_B01,0.42,19.5,-15.8,0.51
2024-01-22 06:00:00,ZONE_B02,0.42,18.8,-15.8,0.51
2024-01-22 07:00:00,ZONE_M01,0.85,19.7,-17.6,0.69
2024-01-22 07:00:00,ZONE_M02,0.85,21.4,-17.6,0.69
2024-01-22 07:00:00,ZONE_M03,0.85,20.9,-17.6,0.69
2024-01-22 07:00:00,ZONE_B01,0.85,20.6,-17.6,0.69
2024-01-22 07:00:00,ZONE_B02,0.85,21.6,-17.6,0.69
2024-01-22 08:00:00,ZONE_M01,0.4,19.3,-20.6,0.57
2024-01-22 08:00:00,ZONE_M02,0.4,18.9,-20.6,0.57
2024-01-22 08:00:00,ZONE_M03,0.4,18.4,-20.6,0.57
2024-01-22 08:00:00,ZONE_B01,0.4,18.3,-20.6,0.57
2024-01-22 08:00:00,ZONE_B02,0.4,19.2,-20.6,0.57
