timestamp,system_id,tank_level_pct,inlet_flow_lpm,output_flow_lpm,pressure_bar,tds_ppm,pump_status,wastewater_flow_lpm,quality_status
2024-01-25 08:00:00,WATER_M01,93.7,0.5,11.46,3.88,159.0,RUNNING,9.17,GOOD
2024-01-25 08:00:00,WATER_B01,93.7,0.0,16.22,3.5,155.0,RUNNING,12.98,GOOD
2024-01-25 09:00:00,WATER_M01,93.7,0.0,16.21,3.26,155.0,RUNNING,12.97,GOOD
2024-01-25 09:00:00,WATER_B01,93.7,0.0,19.31,3.35,144.0,RUNNING,15.45,GOOD
2024-01-25 10:00:00,WATER_M01,93.7,0.0,12.63,3.42,168.0,RUNNING,10.11,GOOD
2024-01-25 10:00:00,WATER_B01,93.7,0.0,12.3,3.78,168.0,RUNNING,9.84,GOOD
2024-01-25 11:00:00,WATER_M01,93.6,0.0,14.15,3.4,161.0,RUNNING,11.32,GOOD
2024-01-25 11:00:00,WATER_B01,93.7,0.0,14.73,3.5,150.0,RUNNING,11.78,GOOD
2024-01-25 12:00:00,WATER_M01,93.6,0.5,18.12,3.84,173.0,RUNNING,14.5,GOOD
2024-01-25 12:00:00,WATER_B01,93.7,0.5,14.98,3.49,169.0,RUNNING,11.98,GOOD
2024-01-25 13:00:00,WATER_M01,93.6,0.0,17.68,3.48,166.0,RUNNING,14.14,GOOD
2024-01-25 13:00:00,WATER_B01,93.6,0.0,14.38,3.29,151.0,RUNNING,11.5,GOOD
2024-01-25 14:00:00,WATER_M01,93.6,0.0,17.44,3.15,159.0,RUNNING,13.95,GOOD
2024-01-25 14:00:00,WATER_B01,93.6,0.0,15.12,3.59,170.0,RUNNING,12.09,GOOD
2024-01-25 15:00:00,WATER_M01,93.6,0.0,17.52,3.35,154.0,RUNNING,14.02,GOOD
2024-01-25 15:00:00,WATER_B01,93.6,0.0,12.55,3.48,150.0,RUNNING,10.04,GOOD
2024-01-25 16:00:00,WATER_M01,93.6,0.0,14.98,3.46,151.0,RUNNING,11.99,GOOD
2024-01-25 16:00:00,WATER_B01,93.6,0.0,15.71,3.65,157.0,RUNNING,12.57,GOOD
2024-01-25 17:00:00,WATER_M01,93.5,0.0,15.78,3.78,154.0,RUNNING,12.62,GOOD
2024-01-25 17:00:00,WATER_B01,93.6,0.0,14.93,3.48,156.0,RUNNING,11.94,GOOD
2024-01-25 18:00:00,WATER_M01,93.5,0.0,13.82,3.59,159.0,RUNNING,11.06,GOOD
2024-01-25 18:00:00,WATER_B01,93.6,0.0,14.88,3.76,167.0,RUNNING,11.91,GOOD
2024-01-25 19:00:00,WATER_M01,93.5,0.0,12.77,3.83,161.0,RUNNING,10.22,GOOD
2024-01-25 19:00:00,WATER_B01,93.6,0.0,14.61,3.74,178.0,RUNNING,11.69,GOOD
2024-01-25 20:00:00,WATER_M01,93.5,0.5,15.04,3.56,157.0,RUNNING,12.03,GOOD
2024-01-25 20:00:00,WATER_B01,93.5,0.0,15.45,3.7,159.0,RUNNING,12.36,GOOD
2024-01-25 21:00:00,WATER_M01,93.5,0.0,17.85,3.06,168.0,RUNNING,14.28,GOOD
2024-01-25 21:00:00,WATER_B01,93.5,0.0,15.97,3.67,170.0,RUNNING,12.77,GOOD
2024-01-25 22:00:00,WATER_M01,93.5,0.0,14.48,3.08,150.0,RUNNING,11.59,GOOD
2024-01-25 22:00:00,WATER_B01,93.5,0.0,14.93,3.39,163.0,RUNNING,11.95,GOOD
2024-01-25 23:00:00,WATER_M01,93.5,0.0,2.84,3.81,163.0,RUNNING,2.27,GOOD
2024-01-25 23:00:00,WATER_B01,93.5,0.5,3.22,3.3,174.0,RUNNING,2.58,GOOD
2024-01-26 00:00:00,WATER_M01,93.5,0.0,2.53,3.3,160.0,RUNNING,2.02,GOOD
2024-01-26 00:00:00,WATER_B01,93.5,0.0,3.76,3.41,155.0,RUNNING,3.01,GOOD
2024-01-26 01:00:00,WATER_M01,93.5,0.0,3.1,3.2,166.0,RUNNING,2.48,GOOD
2024-01-26 01:00:00,WATER_B01,93.5,0.0,4.11,3.76,163.0,RUNNING,3.29,GOOD
2024-01-26 02:00:00,WATER_M01,93.5,0.0,4.53,3.48,157.0,RUNNING,3.62,GOOD
2024-01-26 02:00:00,WATER_B01,93.5,0.0,1.52,3.24,162.0,RUNNING,1.21,GOOD
2024-01-26 03:00:00,WATER_M01,93.5,0.0,2.91,3.48,178.0,RUNNING,2.33,GOOD
2024-01-26 03:00:00,WATER_B01,93.5,0.0,2.65,3.43,170.0,RUNNING,2.12,GOOD
2024-01-26 04:00:00,WATER_M01,93.5,0.0,0.37,3.91,163.0,RUNNING,0.29,GOOD
2024-01-26 04:00:00,WATER_B01,93.5,0.0,3.33,3.18,155.0,RUNNING,2.66,GOOD
2024-01-26 05:00:00,WATER_M01,93.5,0.5,4.42,3.47,169.0,RUNNING,3.54,GOOD
2024-01-26 05:00:00,WATER_B01,93.5,0.0,3.26,3.6,162.0,RUNNING,2.61,GOOD
2024-01-26 06:00:00,WATER_M01,93.4,0.0,13.59,3.27,163.0,RUNNING,10.87,GOOD
2024-01-26 06:00:00,WATER_B01,93.5,0.0,17.37,3.12,169.0,RUNNING,13.89,GOOD
2024-01-26 07:00:00,WATER_M01,93.4,0.0,16.8,3.58,165.0,RUNNING,13.44,GOOD
2024-01-26 07:00:00,WATER_B01,93.5,0.5,11.14,3.49,164.0,RUNNING,8.91,GOOD
2024-01-26 08:00:00,WATER_M01,93.4,0.0,17.37,4.13,163.0,RUNNING,13.89,GOOD
2024-01-26 08:00:00,WATER_B01,93.4,0.0,18.1,3.58,159.0,RUNNING,14.48,GOOD
2024-01-26 09:00:00,WATER_M01,93.4,0.0,15.12,3.63,168.0,RUNNING,12.09,GOOD
2024-01-26 09:00:00,WATER_B01,93.4,0.0,15.06,3.54,147.0,RUNNING,12.05,GOOD
2024-01-26 10:00:00,WATER_M01,93.4,0.0,16.02,3.49,158.0,RUNNING,12.81,GOOD
2024-01-26 10:00:00,WATER_B01,93.4,0.0,15.12,3.62,141.0,RUNNING,12.1,GOOD
2024-01-26 11:00:00,WATER_M01,93.4,0.0,14.87,3.38,169.0,RUNNING,11.9,GOOD
2024-01-26 11:00:00,WATER_B01,93.4,0.0,15.57,3.33,161.0,RUNNING,12.46,GOOD
2024-01-26 12:00:00,WATER_M01,93.3,0.0,11.61,3.34,161.0,RUNNING,9.29,GOOD
2024-01-26 12:00:00,WATER_B01,93.4,0.0,15.93,3.26,166.0,RUNNING,12.74,GOOD
2024-01-26 13:00:00,WATER_M01,93.3,0.0,13.49,3.22,166.0,RUNNING,10.79,GOOD
2024-01-26 13:00:00,WATER_B01,93.4,0.5,16.31,3.33,163.0,RUNNING,13.05,GOOD
2024-01-26 14:00:00,WATER_M01,93.3,0.0,15.18,3.54,147.0,RUNNING,12.15,GOOD
2024-01-26 14:00:00,WATER_B01,93.4,0.0,16.55,3.68,163.0,RUNNING,13.24,GOOD
2024-01-26 15:00:00,WATER_M01,93.3,0.0,12.16,3.57,146.0,RUNNING,9.73,GOOD
2024-01-26 15:00:00,WATER_B01,93.3,0.0,16.01,3.33,178.0,RUNNING,12.81,GOOD
2024-01-26 16:00:00,WATER_M01,93.3,0.0,14.48,3.36,173.0,RUNNING,11.58,GOOD
2024-01-26 16:00:00,WATER_B01,93.3,0.0,11.72,3.13,164.0,RUNNING,9.38,GOOD
2024-01-26 17:00:00,WATER_M01,93.3,0.0,13.32,3.78,171.0,RUNNING,10.66,GOOD
2024-01-26 17:00:00,WATER_B01,93.3,0.5,13.51,4.0,164.0,RUNNING,10.81,GOOD
2024-01-26 18:00:00,WATER_M01,93.3,0.0,13.6,3.65,180.0,RUNNING,10.88,GOOD
2024-01-26 18:00:00,WATER_B01,93.3,0.0,15.83,3.73,177.0,RUNNING,12.67,GOOD
2024-01-26 19:00:00,WATER_M01,93.2,0.0,18.24,3.6,161.0,RUNNING,14.59,GOOD
2024-01-26 19:00:00,WATER_B01,93.3,0.0,15.74,3.68,160.0,RUNNING,12.59,GOOD
2024-01-26 20:00:00,WATER_M01,93.2,0.0,14.95,3.28,162.0,RUNNING,11.96,GOOD
2024-01-26 20:00:00,WATER_B01,93.3,0.0,15.83,3.73,168.0,RUNNING,12.67,GOOD
2024-01-26 21:00:00,WATER_M01,93.2,0.0,11.96,3.57,180.0,RUNNING,9.56,GOOD
2024-01-26 21:00:00,WATER_B01,93.2,0.0,16.11,3.84,158.0,RUNNING,12.89,GOOD
2024-01-26 22:00:00,WATER_M01,93.2,0.0,15.97,3.75,166.0,RUNNING,12.77,GOOD
2024-01-26 22:00:00,WATER_B01,93.2,0.0,15.93,3.71,152.0,RUNNING,12.74,GOOD
2024-01-26 23:00:00,WATER_M01,93.2,0.0,3.58,3.57,156.0,RUNNING,2.86,GOOD
2024-01-26 23:00:00,WATER_B01,93.2,0.5,2.27,3.84,164.0,RUNNING,1.82,GOOD
2024-01-27 00:00:00,WATER_M01,93.2,0.0,3.13,3.33,165.0,RUNNING,2.5,GOOD
2024-01-27 00:00:00,WATER_B01,93.2,0.0,3.14,3.63,154.0,RUNNING,2.52,GOOD
2024-01-27 01:00:00,WATER_M01,93.2,0.0,2.94,3.78,154.0,RUNNING,2.36,GOOD
2024-01-27 01:00:00,WATER_B01,93.2,0.0,1.98,3.28,162.0,RUNNING,1.59,GOOD
2024-01-27 02:00:00,WATER_M01,93.2,0.0,2.24,3.05,181.0,RUNNING,1.8,GOOD
2024-01-27 02:00:00,WATER_B01,93.2,0.0,1.19,3.43,166.0,RUNNING,0.95,GOOD
2024-01-27 03:00:00,WATER_M01,93.2,0.5,2.54,3.21,151.0,RUNNING,2.03,GOOD
2024-01-27 03:00:00,WATER_B01,93.2,0.5,2.54,3.28,153.0,RUNNING,2.03,GOOD
2024-01-27 04:00:00,WATER_M01,93.2,0.0,2.8,3.31,167.0,RUNNING,2.24,GOOD
2024-01-27 04:00:00,WATER_B01,93.2,0.0,3.04,3.27,180.0,RUNNING,2.44,GOOD
2024-01-27 05:00:00,WATER_M01,93.2,0.0,2.21,3.15,164.0,RUNNING,1.77,GOOD
2024-01-27 05:00:00,WATER_B01,93.2,0.0,4.15,3.52,158.0,RUNNING,3.32,GOOD
2024-01-27 06:00:00,WATER_M01,93.2,0.0,16.78,3.26,155.0,RUNNING,13.43,GOOD
2024-01-27 06:00:00,WATER_B01,93.2,0.0,16.27,3.15,165.0,RUNNING,13.01,GOOD
2024-01-27 07:00:00,WATER_M01,93.2,0.0,13.37,3.55,174.0,RUNNING,10.69,GOOD
2024-01-27 07:00:00,WATER_B01,93.2,0.0,14.82,3.44,165.0,RUNNING,11.85,GOOD
2024-01-27 08:00:00,WATER_M01,93.1,0.0,13.29,3.45,160.0,RUNNING,10.63,GOOD
2024-01-27 08:00:00,WATER_B01,93.2,0.0,14.63,3.96,172.0,RUNNING,11.71,GOOD
2024-01-27 09:00:00,WATER_M01,93.1,0.0,16.28,3.25,158.0,RUNNING,13.02,GOOD
2024-01-27 09:00:00,WATER_B01,93.2,0.0,17.33,3.42,161.0,RUNNING,13.87,GOOD
2024-01-27 10:00:00,WATER_M01,93.1,0.0,17.93,3.59,155.0,RUNNING,14.34,GOOD
2024-01-27 10:00:00,WATER_B01,93.1,0.0,12.23,3.45,179.0,RUNNING,9.78,GOOD
2024-01-27 11:00:00,WATER_M01,93.1,0.0,16.02,3.88,157.0,RUNNING,12.82,GOOD
2024-01-27 11:00:00,WATER_B01,93.1,0.0,15.41,3.43,156.0,RUNNING,12.33,GOOD
2024-01-27 12:00:00,WATER_M01,93.1,0.0,11.45,3.26,175.0,RUNNING,9.16,GOOD
2024-01-27 12:00:00,WATER_B01,93.1,0.0,16.7,3.59,148.0,RUNNING,13.36,GOOD
2024-01-27 13:00:00,WATER_M01,93.1,0.0,16.53,3.62,152.0,RUNNING,13.23,GOOD
2024-01-27 13:00:00,WATER_B01,93.1,0.0,19.81,3.73,158.0,RUNNING,15.85,GOOD
2024-01-27 14:00:00,WATER_M01,93.0,0.0,17.28,3.64,149.0,RUNNING,13.82,GOOD
2024-01-27 14:00:00,WATER_B01,93.1,0.0,17.33,3.2,178.0,RUNNING,13.86,GOOD
2024-01-27 15:00:00,WATER_M01,93.0,0.0,14.67,3.56,171.0,RUNNING,11.74,GOOD
2024-01-27 15:00:00,WATER_B01,93.1,0.0,15.33,3.71,159.0,RUNNING,12.26,GOOD
2024-01-27 16:00:00,WATER_M01,93.0,0.0,15.77,3.64,155.0,RUNNING,12.62,GOOD
2024-01-27 16:00:00,WATER_B01,93.0,0.0,16.76,3.54,164.0,RUNNING,13.41,GOOD
2024-01-27 17:00:00,WATER_M01,93.0,0.0,14.71,3.21,172.0,RUNNING,11.77,GOOD
2024-01-27 17:00:00,WATER_B01,93.0,0.0,14.52,3.62,159.0,RUNNING,11.61,GOOD
2024-01-27 18:00:00,WATER_M01,93.0,0.0,17.75,3.17,182.0,RUNNING,14.2,GOOD
2024-01-27 18:00:00,WATER_B01,93.0,0.0,14.19,3.61,159.0,RUNNING,11.35,GOOD
2024-01-27 19:00:00,WATER_M01,93.0,0.0,16.54,3.28,155.0,RUNNING,13.23,GOOD
2024-01-27 19:00:00,WATER_B01,93.0,0.0,15.15,3.45,167.0,RUNNING,12.12,GOOD
2024-01-27 20:00:00,WATER_M01,93.0,0.0,12.85,3.28,145.0,RUNNING,10.28,GOOD
2024-01-27 20:00:00,WATER_B01,93.0,0.0,14.54,3.75,165.0,RUNNING,11.63,GOOD
2024-01-27 21:00:00,WATER_M01,92.9,0.0,16.4,3.38,181.0,RUNNING,13.12,GOOD
2024-01-27 21:00:00,WATER_B01,93.0,0.0,14.7,3.56,155.0,RUNNING,11.76,GOOD
2024-01-27 22:00:00,WATER_M01,92.9,0.0,12.17,3.36,158.0,RUNNING,9.74,GOOD
2024-01-27 22:00:00,WATER_B01,93.0,0.0,12.95,3.2,171.0,RUNNING,10.36,GOOD
2024-01-27 23:00:00,WATER_M01,92.9,0.0,4.46,3.47,172.0,RUNNING,3.57,GOOD
2024-01-27 23:00:00,WATER_B01,93.0,0.0,2.95,3.38,170.0,RUNNING,2.36,GOOD
2024-01-28 00:00:00,WATER_M01,92.9,0.0,1.57,3.19,162.0,RUNNING,1.25,GOOD
2024-01-28 00:00:00,WATER_B01,92.9,0.0,1.67,3.27,157.0,RUNNING,1.33,GOOD
2024-01-28 01:00:00,WATER_M01,92.9,0.0,1.21,3.63,162.0,RUNNING,0.97,GOOD
2024-01-28 01:00:00,WATER_B01,92.9,0.0,3.12,3.58,181.0,RUNNING,2.49,GOOD
2024-01-28 02:00:00,WATER_M01,92.9,0.0,3.63,3.47,164.0,RUNNING,2.9,GOOD
2024-01-28 02:00:00,WATER_B01,92.9,0.0,1.44,3.59,168.0,RUNNING,1.15,GOOD
2024-01-28 03:00:00,WATER_M01,92.9,0.5,1.9,3.46,171.0,RUNNING,1.52,GOOD
2024-01-28 03:00:00,WATER_B01,92.9,0.0,2.38,3.5,167.0,RUNNING,1.91,GOOD
2024-01-28 04:00:00,WATER_M01,92.9,0.0,3.89,3.57,172.0,RUNNING,3.11,GOOD
2024-01-28 04:00:00,WATER_B01,92.9,0.0,2.93,3.56,153.0,RUNNING,2.34,GOOD
2024-01-28 05:00:00,WATER_M01,92.9,0.5,3.09,3.58,164.0,RUNNING,2.47,GOOD
2024-01-28 05:00:00,WATER_B01,92.9,0.0,3.76,3.45,183.0,RUNNING,3.01,GOOD
2024-01-28 06:00:00,WATER_M01,92.9,0.0,15.19,3.57,173.0,RUNNING,12.15,GOOD
2024-01-28 06:00:00,WATER_B01,92.9,0.0,14.34,3.5,173.0,RUNNING,11.47,GOOD
2024-01-28 07:00:00,WATER_M01,92.9,0.5,15.48,3.75,161.0,RUNNING,12.38,GOOD
2024-01-28 07:00:00,WATER_B01,92.9,0.0,15.75,3.34,177.0,RUNNING,12.6,GOOD
2024-01-28 08:00:00,WATER_M01,92.9,0.0,17.38,3.54,156.0,RUNNING,13.91,GOOD
2024-01-28 08:00:00,WATER_B01,92.9,0.0,14.43,3.23,173.0,RUNNING,11.54,GOOD
2024-01-28 09:00:00,WATER_M01,92.8,0.0,16.11,3.58,164.0,RUNNING,12.88,GOOD
2024-01-28 09:00:00,WATER_B01,92.9,0.5,15.48,3.43,174.0,RUNNING,12.38,GOOD
2024-01-28 10:00:00,WATER_M01,92.8,0.0,16.14,3.69,157.0,RUNNING,12.91,GOOD
2024-01-28 10:00:00,WATER_B01,92.9,0.0,14.04,3.73,170.0,RUNNING,11.23,GOOD
2024-01-28 11:00:00,WATER_M01,92.8,0.0,15.13,3.73,146.0,RUNNING,12.1,GOOD
2024-01-28 11:00:00,WATER_B01,92.8,0.0,15.24,3.36,174.0,RUNNING,12.19,GOOD
2024-01-28 12:00:00,WATER_M01,92.8,0.0,13.77,3.65,168.0,RUNNING,11.01,GOOD
2024-01-28 12:00:00,WATER_B01,92.8,0.0,15.65,3.46,152.0,RUNNING,12.52,GOOD
2024-01-28 13:00:00,WATER_M01,92.8,0.0,11.47,3.44,173.0,RUNNING,9.18,GOOD
2024-01-28 13:00:00,WATER_B01,92.8,0.0,11.46,3.37,173.0,RUNNING,9.17,GOOD
2024-01-28 14:00:00,WATER_M01,92.8,0.0,13.21,3.43,187.0,RUNNING,10.57,GOOD
2024-01-28 14:00:00,WATER_B01,92.8,0.0,13.83,3.81,160.0,RUNNING,11.06,GOOD
2024-01-28 15:00:00,WATER_M01,92.8,0.0,18.83,3.38,166.0,RUNNING,15.06,GOOD
2024-01-28 15:00:00,WATER_B01,92.8,0.0,12.22,3.48,168.0,RUNNING,9.78,GOOD
2024-01-28 16:00:00,WATER_M01,92.7,0.0,15.85,3.55,175.0,RUNNING,12.68,GOOD
2024-01-28 16:00:00,WATER_B01,92.8,0.0,18.39,3.21,162.0,RUNNING,14.71,GOOD
2024-01-28 17:00:00,WATER_M01,92.7,0.5,13.93,3.41,174.0,RUNNING,11.15,GOOD
2024-01-28 17:00:00,WATER_B01,92.8,0.0,16.58,3.51,166.0,RUNNING,13.26,GOOD
2024-01-28 18:00:00,WATER_M01,92.7,0.0,17.21,3.3,170.0,RUNNING,13.77,GOOD
2024-01-28 18:00:00,WATER_B01,92.7,0.0,12.17,3.12,143.0,RUNNING,9.74,GOOD
2024-01-28 19:00:00,WATER_M01,92.7,0.0,10.83,3.49,162.0,RUNNING,8.66,GOOD
2024-01-28 19:00:00,WATER_B01,92.7,0.0,16.69,3.4,164.0,RUNNING,13.36,GOOD
2024-01-28 20:00:00,WATER_M01,92.7,0.0,10.51,3.17,185.0,RUNNING,8.41,GOOD
2024-01-28 20:00:00,WATER_B01,92.7,0.0,15.17,3.45,167.0,RUNNING,12.14,GOOD
2024-01-28 21:00:00,WATER_M01,92.7,0.0,15.94,3.29,177.0,RUNNING,12.75,GOOD
2024-01-28 21:00:00,WATER_B01,92.7,0.0,15.79,3.4,162.0,RUNNING,12.63,GOOD
2024-01-28 22:00:00,WATER_M01,92.7,0.0,15.15,3.59,153.0,RUNNING,12.12,GOOD
2024-01-28 22:00:00,WATER_B01,92.7,0.0,12.87,3.44,166.0,RUNNING,10.29,GOOD
2024-01-28 23:00:00,WATER_M01,92.7,0.0,0.75,3.23,162.0,RUNNING,0.6,GOOD
2024-01-28 23:00:00,WATER_B01,92.7,0.0,3.29,3.74,172.0,RUNNING,2.64,GOOD
2024-01-29 00:00:00,WATER_M01,92.7,0.0,2.04,3.28,159.0,RUNNING,1.63,GOOD
2024-01-29 00:00:00,WATER_B01,92.7,0.0,3.56,3.69,159.0,RUNNING,2.85,GOOD
2024-01-29 01:00:00,WATER_M01,92.6,0.0,2.67,3.42,180.0,RUNNING,2.14,GOOD
2024-01-29 01:00:00,WATER_B01,92.7,0.0,3.16,3.22,163.0,RUNNING,2.53,GOOD
2024-01-29 02:00:00,WATER_M01,92.6,0.0,2.5,4.03,169.0,RUNNING,2.0,GOOD
2024-01-29 02:00:00,WATER_B01,92.7,0.0,4.0,3.22,174.0,RUNNING,3.2,GOOD
2024-01-29 03:00:00,WATER_M01,92.6,0.0,2.94,3.59,178.0,RUNNING,2.35,GOOD
2024-01-29 03:00:00,WATER_B01,92.7,0.0,2.82,3.97,154.0,RUNNING,2.25,GOOD
2024-01-29 04:00:00,WATER_M01,92.6,0.0,3.5,3.66,170.0,RUNNING,2.8,GOOD
2024-01-29 04:00:00,WATER_B01,92.7,0.0,2.03,3.75,159.0,RUNNING,1.63,GOOD
2024-01-29 05:00:00,WATER_M01,92.6,0.5,2.59,3.18,182.0,RUNNING,2.07,GOOD
2024-01-29 05:00:00,WATER_B01,92.7,0.0,4.02,3.71,179.0,RUNNING,3.22,GOOD
2024-01-29 06:00:00,WATER_M01,92.6,0.0,14.51,3.44,172.0,RUNNING,11.61,GOOD
2024-01-29 06:00:00,WATER_B01,92.6,0.0,13.02,3.29,159.0,RUNNING,10.42,GOOD
2024-01-29 07:00:00,WATER_M01,92.6,0.0,16.01,3.52,171.0,RUNNING,12.81,GOOD
2024-01-29 07:00:00,WATER_B01,92.6,0.0,16.48,3.49,171.0,RUNNING,13.18,GOOD
2024-01-29 08:00:00,WATER_M01,92.6,0.0,17.12,3.6,156.0,RUNNING,13.7,GOOD
2024-01-29 08:00:00,WATER_B01,92.6,0.0,13.92,3.58,168.0,RUNNING,11.13,GOOD
2024-01-29 09:00:00,WATER_M01,92.6,0.0,14.01,3.49,174.0,RUNNING,11.21,GOOD
2024-01-29 09:00:00,WATER_B01,92.6,0.0,13.25,3.52,161.0,RUNNING,10.6,GOOD
2024-01-29 10:00:00,WATER_M01,92.6,0.0,12.3,3.45,152.0,RUNNING,9.84,GOOD
2024-01-29 10:00:00,WATER_B01,92.6,0.0,14.88,3.33,170.0,RUNNING,11.9,GOOD
2024-01-29 11:00:00,WATER_M01,92.6,0.0,12.87,3.5,163.0,RUNNING,10.3,GOOD
2024-01-29 11:00:00,WATER_B01,92.6,0.5,14.91,3.41,188.0,RUNNING,11.93,GOOD
2024-01-29 12:00:00,WATER_M01,92.5,0.0,13.46,3.16,177.0,RUNNING,10.77,GOOD
2024-01-29 12:00:00,WATER_B01,92.6,0.0,15.89,3.44,155.0,RUNNING,12.71,GOOD
2024-01-29 13:00:00,WATER_M01,92.5,0.0,17.72,3.53,159.0,RUNNING,14.17,GOOD
2024-01-29 13:00:00,WATER_B01,92.5,0.0,17.0,3.47,176.0,RUNNING,13.6,GOOD
2024-01-29 14:00:00,WATER_M01,92.5,0.0,18.13,3.7,170.0,RUNNING,14.5,GOOD
2024-01-29 14:00:00,WATER_B01,92.5,0.0,14.46,3.23,156.0,RUNNING,11.57,GOOD
2024-01-29 15:00:00,WATER_M01,92.5,0.0,14.25,3.65,176.0,RUNNING,11.4,GOOD
2024-01-29 15:00:00,WATER_B01,92.5,0.0,13.32,3.45,172.0,RUNNING,10.65,GOOD
2024-01-29 16:00:00,WATER_M01,92.5,0.0,15.99,3.62,169.0,RUNNING,12.79,GOOD
2024-01-29 16:00:00,WATER_B01,92.5,0.0,14.18,3.92,163.0,RUNNING,11.35,GOOD
2024-01-29 17:00:00,WATER_M01,92.5,0.0,14.61,3.36,165.0,RUNNING,11.69,GOOD
2024-01-29 17:00:00,WATER_B01,92.5,0.0,12.08,3.71,146.0,RUNNING,9.66,GOOD
2024-01-29 18:00:00,WATER_M01,92.4,0.0,18.68,3.46,158.0,RUNNING,14.94,GOOD
2024-01-29 18:00:00,WATER_B01,92.5,0.0,18.03,3.9,152.0,RUNNING,14.42,GOOD
2024-01-29 19:00:00,WATER_M01,92.4,0.0,13.46,3.84,166.0,RUNNING,10.77,GOOD
2024-01-29 19:00:00,WATER_B01,92.5,0.0,11.95,3.26,160.0,RUNNING,9.56,GOOD
2024-01-29 20:00:00,WATER_M01,92.4,0.0,14.74,3.68,162.0,RUNNING,11.79,GOOD
2024-01-29 20:00:00,WATER_B01,92.4,0.0,16.26,3.48,157.0,RUNNING,13.01,GOOD
2024-01-29 21:00:00,WATER_M01,92.4,0.0,13.29,3.49,160.0,RUNNING,10.63,GOOD
2024-01-29 21:00:00,WATER_B01,92.4,0.0,15.76,3.32,165.0,RUNNING,12.61,GOOD
2024-01-29 22:00:00,WATER_M01,92.4,0.0,14.78,3.4,173.0,RUNNING,11.82,GOOD
2024-01-29 22:00:00,WATER_B01,92.4,0.0,16.63,3.59,183.0,RUNNING,13.3,GOOD
2024-01-29 23:00:00,WATER_M01,92.4,0.0,2.69,3.82,153.0,RUNNING,2.15,GOOD
2024-01-29 23:00:00,WATER_B01,92.4,0.0,3.2,3.39,174.0,RUNNING,2.56,GOOD
2024-01-30 00:00:00,WATER_M01,92.4,0.0,1.66,3.51,165.0,RUNNING,1.33,GOOD
2024-01-30 00:00:00,WATER_B01,92.4,0.0,3.1,3.67,171.0,RUNNING,2.48,GOOD
2024-01-30 01:00:00,WATER_M01,92.4,0.0,1.38,3.53,180.0,RUNNING,1.1,GOOD
2024-01-30 01:00:00,WATER_B01,92.4,0.0,3.34,3.35,173.0,RUNNING,2.67,GOOD
2024-01-30 02:00:00,WATER_M01,92.4,0.0,2.09,3.8,166.0,RUNNING,1.67,GOOD
2024-01-30 02:00:00,WATER_B01,92.4,0.0,2.62,3.71,154.0,RUNNING,2.1,GOOD
2024-01-30 03:00:00,WATER_M01,92.4,0.0,5.29,3.39,167.0,RUNNING,4.23,GOOD
2024-01-30 03:00:00,WATER_B01,92.4,0.0,2.69,3.18,173.0,RUNNING,2.15,GOOD
2024-01-30 04:00:00,WATER_M01,92.4,0.5,0.94,3.35,165.0,RUNNING,0.75,GOOD
2024-01-30 04:00:00,WATER_B01,92.4,0.0,3.36,3.47,168.0,RUNNING,2.69,GOOD
2024-01-30 05:00:00,WATER_M01,92.4,0.0,3.34,3.55,173.0,RUNNING,2.67,GOOD
2024-01-30 05:00:00,WATER_B01,92.4,0.0,3.52,3.54,150.0,RUNNING,2.82,GOOD
2024-01-30 06:00:00,WATER_M01,92.3,0.0,15.66,3.26,154.0,RUNNING,12.53,GOOD
2024-01-30 06:00:00,WATER_B01,92.4,0.0,14.24,3.66,165.0,RUNNING,11.39,GOOD
2024-01-30 07:00:00,WATER_M01,92.3,0.0,12.2,3.59,164.0,RUNNING,9.76,GOOD
2024-01-30 07:00:00,WATER_B01,92.4,0.0,14.44,3.48,169.0,RUNNING,11.55,GOOD
2024-01-30 08:00:00,WATER_M01,92.3,0.5,13.53,3.52,171.0,RUNNING,10.82,GOOD
2024-01-30 08:00:00,WATER_B01,92.3,0.0,16.76,3.67,157.0,RUNNING,13.41,GOOD
2024-01-30 09:00:00,WATER_M01,92.3,0.0,16.85,3.54,156.0,RUNNING,13.48,GOOD
2024-01-30 09:00:00,WATER_B01,92.3,0.0,10.77,3.7,168.0,RUNNING,8.61,GOOD
2024-01-30 10:00:00,WATER_M01,92.3,0.0,16.78,3.53,165.0,RUNNING,13.43,GOOD
2024-01-30 10:00:00,WATER_B01,92.3,0.0,20.09,3.63,166.0,RUNNING,16.07,GOOD
2024-01-30 11:00:00,WATER_M01,92.3,0.0,15.65,3.17,158.0,RUNNING,12.52,GOOD
2024-01-30 11:00:00,WATER_B01,92.3,0.0,12.43,3.64,161.0,RUNNING,9.94,GOOD
2024-01-30 12:00:00,WATER_M01,92.3,0.0,12.33,3.31,162.0,RUNNING,9.86,GOOD
2024-01-30 12:00:00,WATER_B01,92.3,0.0,15.4,3.67,165.0,RUNNING,12.32,GOOD
2024-01-30 13:00:00,WATER_M01,92.2,0.0,15.19,3.2,186.0,RUNNING,12.15,GOOD
2024-01-30 13:00:00,WATER_B01,92.3,0.0,14.36,3.46,150.0,RUNNING,11.49,GOOD
2024-01-30 14:00:00,WATER_M01,92.2,0.0,17.43,3.58,150.0,RUNNING,13.95,GOOD
